step,parameter_comb,strategy,prop_runs_prevA_above
7300,706,sequential,0.03
10000,706,sequential,0.04
730,707,sequential,0
1000,707,sequential,0
1825,707,sequential,0.48
3650,707,sequential,0.75
5000,707,sequential,0.75
7300,707,sequential,0.75
10000,707,sequential,0.75
730,708,sequential,0
1000,708,sequential,0
1825,708,sequential,0
3650,708,sequential,0
5000,708,sequential,0
7300,708,sequential,0
10000,708,sequential,0
730,709,sequential,0
1000,709,sequential,0
1825,709,sequential,0
3650,709,sequential,0
5000,709,sequential,0
7300,709,sequential,0
10000,709,sequential,0
730,710,sequential,0
1000,710,sequential,0
1825,710,sequential,0
3650,710,sequential,0
5000,710,sequential,0
7300,710,sequential,0
10000,710,sequential,0
730,711,sequential,0
1000,711,sequential,0.01
1825,711,sequential,0.57
3650,711,sequential,1
5000,711,sequential,1
7300,711,sequential,1
10000,711,sequential,1
730,712,sequential,0
1000,712,sequential,0
1825,712,sequential,0
3650,712,sequential,0
5000,712,sequential,0
7300,712,sequential,0
10000,712,sequential,0
730,713,sequential,0
1000,713,sequential,0
1825,713,sequential,0
3650,713,sequential,0
5000,713,sequential,0
7300,713,sequential,0
10000,713,sequential,0
730,714,sequential,0
1000,714,sequential,0
1825,714,sequential,0
3650,714,sequential,0
5000,714,sequential,0.01
7300,714,sequential,0.04
10000,714,sequential,0.06
730,715,sequential,0
1000,715,sequential,0
1825,715,sequential,0
3650,715,sequential,0.5
5000,715,sequential,0.92
7300,715,sequential,1
10000,715,sequential,1
730,716,sequential,0
1000,716,sequential,0
1825,716,sequential,0
3650,716,sequential,0
5000,716,sequential,0
7300,716,sequential,0
10000,716,sequential,0
730,717,sequential,0
1000,717,sequential,0
1825,717,sequential,0.18
3650,717,sequential,0.95
5000,717,sequential,1
7300,717,sequential,1
10000,717,sequential,1
730,718,sequential,0
1000,718,sequential,0
1825,718,sequential,0.71
3650,718,sequential,0.99
5000,718,sequential,1
7300,718,sequential,1
10000,718,sequential,1
730,719,sequential,0
1000,719,sequential,0
1825,719,sequential,0
3650,719,sequential,0
5000,719,sequential,0
7300,719,sequential,0
10000,719,sequential,0
730,720,sequential,0
1000,720,sequential,0
1825,720,sequential,0
3650,720,sequential,0
5000,720,sequential,0
7300,720,sequential,0
10000,720,sequential,0
730,721,sequential,0
1000,721,sequential,0
1825,721,sequential,1
3650,721,sequential,1
5000,721,sequential,1
7300,721,sequential,1
10000,721,sequential,1
730,722,sequential,0
1000,722,sequential,0
1825,722,sequential,0
3650,722,sequential,0
5000,722,sequential,0
7300,722,sequential,0
10000,722,sequential,0
730,723,sequential,0
1000,723,sequential,0
1825,723,sequential,0
3650,723,sequential,0
5000,723,sequential,0
7300,723,sequential,0
10000,723,sequential,0
730,724,sequential,0
1000,724,sequential,0
1825,724,sequential,0
3650,724,sequential,0
5000,724,sequential,0
7300,724,sequential,0
10000,724,sequential,0
730,725,sequential,0
1000,725,sequential,0
1825,725,sequential,0
3650,725,sequential,0.03
5000,725,sequential,0.22
7300,725,sequential,0.74
10000,725,sequential,0.94
730,726,sequential,0
1000,726,sequential,0
1825,726,sequential,0.18
3650,726,sequential,0.91
5000,726,sequential,1
7300,726,sequential,1
10000,726,sequential,1
730,727,sequential,0
1000,727,sequential,0
1825,727,sequential,0
3650,727,sequential,0
5000,727,sequential,0
7300,727,sequential,0
10000,727,sequential,0
730,728,sequential,0
1000,728,sequential,0
1825,728,sequential,0
3650,728,sequential,0
5000,728,sequential,0
7300,728,sequential,0
10000,728,sequential,0
730,729,sequential,0
1000,729,sequential,0
1825,729,sequential,0.33
3650,729,sequential,0.81
5000,729,sequential,0.87
7300,729,sequential,0.92
10000,729,sequential,0.95
730,730,sequential,0
1000,730,sequential,0
1825,730,sequential,0
3650,730,sequential,0.09
5000,730,sequential,0.39
7300,730,sequential,0.73
10000,730,sequential,0.86
730,731,sequential,0
1000,731,sequential,0
1825,731,sequential,0.52
3650,731,sequential,0.78
5000,731,sequential,0.8
7300,731,sequential,0.8
10000,731,sequential,0.8
730,732,sequential,0
1000,732,sequential,0
1825,732,sequential,0
3650,732,sequential,0.11
5000,732,sequential,0.4
7300,732,sequential,0.67
10000,732,sequential,0.78
730,733,sequential,0
1000,733,sequential,0
1825,733,sequential,0
3650,733,sequential,0
5000,733,sequential,0
7300,733,sequential,0
10000,733,sequential,0
730,734,sequential,0
1000,734,sequential,0
1825,734,sequential,0
3650,734,sequential,0
5000,734,sequential,0
7300,734,sequential,0
10000,734,sequential,0
730,735,sequential,0
1000,735,sequential,0
1825,735,sequential,0
3650,735,sequential,0
5000,735,sequential,0
7300,735,sequential,0
10000,735,sequential,0
730,736,sequential,0
1000,736,sequential,0
1825,736,sequential,0
3650,736,sequential,0
5000,736,sequential,0
7300,736,sequential,0
10000,736,sequential,0
730,737,sequential,0
1000,737,sequential,0
1825,737,sequential,0
3650,737,sequential,0
5000,737,sequential,0
7300,737,sequential,0
10000,737,sequential,0
730,738,sequential,0
1000,738,sequential,0
1825,738,sequential,0
3650,738,sequential,0.02
5000,738,sequential,0.21
7300,738,sequential,0.31
10000,738,sequential,0.41
730,739,sequential,0
1000,739,sequential,0
1825,739,sequential,0
3650,739,sequential,0.32
5000,739,sequential,0.55
7300,739,sequential,0.66
10000,739,sequential,0.69
730,740,sequential,0
1000,740,sequential,0
1825,740,sequential,0
3650,740,sequential,0.07
5000,740,sequential,0.26
7300,740,sequential,0.47
10000,740,sequential,0.52
730,741,sequential,0
1000,741,sequential,0
1825,741,sequential,0
3650,741,sequential,0
5000,741,sequential,0
7300,741,sequential,0
10000,741,sequential,0
730,742,sequential,0
1000,742,sequential,0
1825,742,sequential,0.59
3650,742,sequential,0.8
5000,742,sequential,0.8
7300,742,sequential,0.8
10000,742,sequential,0.8
730,743,sequential,0
1000,743,sequential,0
1825,743,sequential,0
3650,743,sequential,0
5000,743,sequential,0
7300,743,sequential,0
10000,743,sequential,0
730,744,sequential,0
1000,744,sequential,0
1825,744,sequential,0
3650,744,sequential,0
5000,744,sequential,0
7300,744,sequential,0
10000,744,sequential,0
730,745,sequential,0
1000,745,sequential,0.05
1825,745,sequential,0.8
3650,745,sequential,0.89
5000,745,sequential,0.89
7300,745,sequential,0.89
10000,745,sequential,0.89
730,746,sequential,0
1000,746,sequential,0
1825,746,sequential,0
3650,746,sequential,0
5000,746,sequential,0
7300,746,sequential,0
10000,746,sequential,0
730,747,sequential,0
1000,747,sequential,0
1825,747,sequential,0.39
3650,747,sequential,0.7
5000,747,sequential,0.79
7300,747,sequential,0.89
10000,747,sequential,0.94
730,748,sequential,0
1000,748,sequential,0
1825,748,sequential,0
3650,748,sequential,0
5000,748,sequential,0
7300,748,sequential,0
10000,748,sequential,0
730,749,sequential,0
1000,749,sequential,0
1825,749,sequential,0
3650,749,sequential,0
5000,749,sequential,0
7300,749,sequential,0
10000,749,sequential,0
730,750,sequential,0
1000,750,sequential,0
1825,750,sequential,0
3650,750,sequential,0
5000,750,sequential,0
7300,750,sequential,0
10000,750,sequential,0
730,751,sequential,0
1000,751,sequential,0
1825,751,sequential,0
3650,751,sequential,0
5000,751,sequential,0
7300,751,sequential,0
10000,751,sequential,0
730,752,sequential,0
1000,752,sequential,0
1825,752,sequential,0
3650,752,sequential,0.01
5000,752,sequential,0.08
7300,752,sequential,0.27
10000,752,sequential,0.45
730,753,sequential,0
1000,753,sequential,0
1825,753,sequential,0
3650,753,sequential,0
5000,753,sequential,0
7300,753,sequential,0
10000,753,sequential,0
730,754,sequential,0
1000,754,sequential,0
1825,754,sequential,0
3650,754,sequential,0
5000,754,sequential,0.07
7300,754,sequential,0.19
10000,754,sequential,0.31
730,755,sequential,0
1000,755,sequential,0
1825,755,sequential,0.16
3650,755,sequential,0.62
5000,755,sequential,0.66
7300,755,sequential,0.69
10000,755,sequential,0.74
730,756,sequential,0
1000,756,sequential,0
1825,756,sequential,0
3650,756,sequential,0
5000,756,sequential,0
7300,756,sequential,0
10000,756,sequential,0
730,757,sequential,0
1000,757,sequential,0
1825,757,sequential,0
3650,757,sequential,0
5000,757,sequential,0
7300,757,sequential,0
10000,757,sequential,0
730,758,sequential,0
1000,758,sequential,0
1825,758,sequential,0
3650,758,sequential,0
5000,758,sequential,0
7300,758,sequential,0
10000,758,sequential,0
730,759,sequential,0
1000,759,sequential,0
1825,759,sequential,0
3650,759,sequential,0
5000,759,sequential,0
7300,759,sequential,0
10000,759,sequential,0
730,760,sequential,0
1000,760,sequential,0
1825,760,sequential,0
3650,760,sequential,0
5000,760,sequential,0
7300,760,sequential,0
10000,760,sequential,0
730,761,sequential,0
1000,761,sequential,0
1825,761,sequential,0
3650,761,sequential,0
5000,761,sequential,0.01
7300,761,sequential,0.06
10000,761,sequential,0.1
730,762,sequential,0
1000,762,sequential,0
1825,762,sequential,0
3650,762,sequential,0.07
5000,762,sequential,0.23
7300,762,sequential,0.35
10000,762,sequential,0.36
730,763,sequential,0
1000,763,sequential,0
1825,763,sequential,0
3650,763,sequential,0
5000,763,sequential,0
7300,763,sequential,0
10000,763,sequential,0
730,764,sequential,0
1000,764,sequential,0
1825,764,sequential,0
3650,764,sequential,0
5000,764,sequential,0
7300,764,sequential,0
10000,764,sequential,0
730,765,sequential,0
1000,765,sequential,0
1825,765,sequential,0.03
3650,765,sequential,0.7
5000,765,sequential,0.79
7300,765,sequential,0.81
10000,765,sequential,0.83
730,766,sequential,0
1000,766,sequential,0
1825,766,sequential,0
3650,766,sequential,0
5000,766,sequential,0
7300,766,sequential,0
10000,766,sequential,0
730,767,sequential,0
1000,767,sequential,0
1825,767,sequential,0
3650,767,sequential,0
5000,767,sequential,0
7300,767,sequential,0
10000,767,sequential,0
730,768,sequential,0
1000,768,sequential,0
1825,768,sequential,0
3650,768,sequential,0
5000,768,sequential,0
7300,768,sequential,0
10000,768,sequential,0
730,769,sequential,0
1000,769,sequential,0
1825,769,sequential,0.17
3650,769,sequential,0.71
5000,769,sequential,0.84
7300,769,sequential,0.94
10000,769,sequential,0.98
730,770,sequential,0
1000,770,sequential,0
1825,770,sequential,0
3650,770,sequential,0
5000,770,sequential,0
7300,770,sequential,0
10000,770,sequential,0
730,771,sequential,0
1000,771,sequential,0
1825,771,sequential,0
3650,771,sequential,0
5000,771,sequential,0
7300,771,sequential,0
10000,771,sequential,0
730,772,sequential,0
1000,772,sequential,0
1825,772,sequential,0
3650,772,sequential,0
5000,772,sequential,0
7300,772,sequential,0
10000,772,sequential,0
730,773,sequential,0
1000,773,sequential,0
1825,773,sequential,0
3650,773,sequential,0
5000,773,sequential,0
7300,773,sequential,0
10000,773,sequential,0
730,774,sequential,0
1000,774,sequential,0
1825,774,sequential,0
3650,774,sequential,0
5000,774,sequential,0
7300,774,sequential,0
10000,774,sequential,0
730,775,sequential,0
1000,775,sequential,0
1825,775,sequential,0
3650,775,sequential,0
5000,775,sequential,0
7300,775,sequential,0
10000,775,sequential,0
730,776,sequential,0
1000,776,sequential,0
1825,776,sequential,0
3650,776,sequential,0
5000,776,sequential,0
7300,776,sequential,0
10000,776,sequential,0
730,777,sequential,0
1000,777,sequential,0
1825,777,sequential,0
3650,777,sequential,0
5000,777,sequential,0
7300,777,sequential,0
10000,777,sequential,0
730,778,sequential,0
1000,778,sequential,0
1825,778,sequential,0
3650,778,sequential,0
5000,778,sequential,0
7300,778,sequential,0
10000,778,sequential,0
730,779,sequential,0
1000,779,sequential,0
1825,779,sequential,0
3650,779,sequential,0
5000,779,sequential,0
7300,779,sequential,0
10000,779,sequential,0
730,780,sequential,0
1000,780,sequential,0
1825,780,sequential,0
3650,780,sequential,0
5000,780,sequential,0
7300,780,sequential,0
10000,780,sequential,0
730,781,sequential,0
1000,781,sequential,0
1825,781,sequential,0
3650,781,sequential,0
5000,781,sequential,0
7300,781,sequential,0
10000,781,sequential,0
730,782,sequential,0
1000,782,sequential,0
1825,782,sequential,0
3650,782,sequential,0
5000,782,sequential,0
7300,782,sequential,0.03
10000,782,sequential,0.1
730,783,sequential,0
1000,783,sequential,0.08
1825,783,sequential,0.97
3650,783,sequential,1
5000,783,sequential,1
7300,783,sequential,1
10000,783,sequential,1
730,784,sequential,0
1000,784,sequential,0
1825,784,sequential,0
3650,784,sequential,0
5000,784,sequential,0
7300,784,sequential,0
10000,784,sequential,0
730,785,sequential,0
1000,785,sequential,0
1825,785,sequential,0
3650,785,sequential,0
5000,785,sequential,0
7300,785,sequential,0
10000,785,sequential,0
730,786,sequential,0
1000,786,sequential,0
1825,786,sequential,0
3650,786,sequential,0.84
5000,786,sequential,1
7300,786,sequential,1
10000,786,sequential,1
730,787,sequential,0
1000,787,sequential,0
1825,787,sequential,0
3650,787,sequential,0
5000,787,sequential,0
7300,787,sequential,0
10000,787,sequential,0
730,788,sequential,0
1000,788,sequential,0
1825,788,sequential,0.36
3650,788,sequential,0.54
5000,788,sequential,0.58
7300,788,sequential,0.61
10000,788,sequential,0.64
730,789,sequential,0
1000,789,sequential,0
1825,789,sequential,0
3650,789,sequential,0
5000,789,sequential,0
7300,789,sequential,0
10000,789,sequential,0
730,790,sequential,0
1000,790,sequential,0
1825,790,sequential,0
3650,790,sequential,0
5000,790,sequential,0
7300,790,sequential,0
10000,790,sequential,0
730,791,sequential,0
1000,791,sequential,0
1825,791,sequential,0
3650,791,sequential,0
5000,791,sequential,0
7300,791,sequential,0
10000,791,sequential,0
730,792,sequential,0
1000,792,sequential,0
1825,792,sequential,0.21
3650,792,sequential,0.56
5000,792,sequential,0.67
7300,792,sequential,0.84
10000,792,sequential,0.92
730,793,sequential,0
1000,793,sequential,0
1825,793,sequential,0.05
3650,793,sequential,0.99
5000,793,sequential,1
7300,793,sequential,1
10000,793,sequential,1
730,794,sequential,0
1000,794,sequential,0
1825,794,sequential,0
3650,794,sequential,0
5000,794,sequential,0
7300,794,sequential,0
10000,794,sequential,0
730,795,sequential,0
1000,795,sequential,0
1825,795,sequential,0
3650,795,sequential,0
5000,795,sequential,0
7300,795,sequential,0
10000,795,sequential,0
730,796,sequential,0
1000,796,sequential,0
1825,796,sequential,0
3650,796,sequential,0
5000,796,sequential,0
7300,796,sequential,0
10000,796,sequential,0
730,797,sequential,0
1000,797,sequential,0
1825,797,sequential,0
3650,797,sequential,0
5000,797,sequential,0
7300,797,sequential,0
10000,797,sequential,0
730,798,sequential,0
1000,798,sequential,0
1825,798,sequential,0
3650,798,sequential,0
5000,798,sequential,0
7300,798,sequential,0
10000,798,sequential,0
730,799,sequential,0
1000,799,sequential,0
1825,799,sequential,0
3650,799,sequential,0
5000,799,sequential,0
7300,799,sequential,0
10000,799,sequential,0
730,800,sequential,0
1000,800,sequential,0
1825,800,sequential,0.04
3650,800,sequential,0.41
5000,800,sequential,0.42
7300,800,sequential,0.43
10000,800,sequential,0.43
730,801,sequential,0
1000,801,sequential,0
1825,801,sequential,0.16
3650,801,sequential,0.93
5000,801,sequential,0.99
7300,801,sequential,1
10000,801,sequential,1
730,802,sequential,0
1000,802,sequential,0.03
1825,802,sequential,0.79
3650,802,sequential,0.88
5000,802,sequential,0.88
7300,802,sequential,0.88
10000,802,sequential,0.88
730,803,sequential,0
1000,803,sequential,0
1825,803,sequential,0
3650,803,sequential,0.71
5000,803,sequential,0.97
7300,803,sequential,1
10000,803,sequential,1
730,804,sequential,0
1000,804,sequential,0
1825,804,sequential,0
3650,804,sequential,0
5000,804,sequential,0
7300,804,sequential,0
10000,804,sequential,0
730,805,sequential,0
1000,805,sequential,0
1825,805,sequential,0
3650,805,sequential,0
5000,805,sequential,0
7300,805,sequential,0
10000,805,sequential,0
730,806,sequential,0
1000,806,sequential,0
1825,806,sequential,0
3650,806,sequential,0
5000,806,sequential,0
7300,806,sequential,0
10000,806,sequential,0.05
730,807,sequential,0
1000,807,sequential,0
1825,807,sequential,0
3650,807,sequential,0.55
5000,807,sequential,0.83
7300,807,sequential,0.98
10000,807,sequential,1
730,808,sequential,0
1000,808,sequential,0
1825,808,sequential,0
3650,808,sequential,0
5000,808,sequential,0
7300,808,sequential,0
10000,808,sequential,0
730,809,sequential,0
1000,809,sequential,0
1825,809,sequential,0
3650,809,sequential,0
5000,809,sequential,0
7300,809,sequential,0
10000,809,sequential,0
730,810,sequential,0
1000,810,sequential,0
1825,810,sequential,0
3650,810,sequential,0
5000,810,sequential,0
7300,810,sequential,0
10000,810,sequential,0
730,811,sequential,0
1000,811,sequential,0
1825,811,sequential,0
3650,811,sequential,0.2
5000,811,sequential,0.46
7300,811,sequential,0.63
10000,811,sequential,0.68
730,812,sequential,0
1000,812,sequential,0
1825,812,sequential,0
3650,812,sequential,0
5000,812,sequential,0
7300,812,sequential,0
10000,812,sequential,0
730,813,sequential,0
1000,813,sequential,0
1825,813,sequential,0
3650,813,sequential,0.08
5000,813,sequential,0.36
7300,813,sequential,0.83
10000,813,sequential,0.96
730,814,sequential,0
1000,814,sequential,0
1825,814,sequential,0
3650,814,sequential,0
5000,814,sequential,0
7300,814,sequential,0
10000,814,sequential,0
730,815,sequential,0
1000,815,sequential,0
1825,815,sequential,0
3650,815,sequential,0
5000,815,sequential,0
7300,815,sequential,0
10000,815,sequential,0
730,816,sequential,0
1000,816,sequential,0
1825,816,sequential,0
3650,816,sequential,0
5000,816,sequential,0.13
7300,816,sequential,0.52
10000,816,sequential,0.76
730,817,sequential,0
1000,817,sequential,0
1825,817,sequential,0.34
3650,817,sequential,0.52
5000,817,sequential,0.57
7300,817,sequential,0.64
10000,817,sequential,0.7
730,818,sequential,0
1000,818,sequential,0
1825,818,sequential,0.51
3650,818,sequential,1
5000,818,sequential,1
7300,818,sequential,1
10000,818,sequential,1
730,819,sequential,0
1000,819,sequential,0
1825,819,sequential,0
3650,819,sequential,0
5000,819,sequential,0
7300,819,sequential,0
10000,819,sequential,0
730,820,sequential,0
1000,820,sequential,0
1825,820,sequential,0
3650,820,sequential,0
5000,820,sequential,0
7300,820,sequential,0
10000,820,sequential,0
730,821,sequential,0
1000,821,sequential,0.07
1825,821,sequential,1
3650,821,sequential,1
5000,821,sequential,1
7300,821,sequential,1
10000,821,sequential,1
730,822,sequential,0
1000,822,sequential,0
1825,822,sequential,0
3650,822,sequential,0
5000,822,sequential,0
7300,822,sequential,0
10000,822,sequential,0
730,823,sequential,0
1000,823,sequential,0
1825,823,sequential,0.11
3650,823,sequential,1
5000,823,sequential,1
7300,823,sequential,1
10000,823,sequential,1
730,824,sequential,0
1000,824,sequential,0
1825,824,sequential,0
3650,824,sequential,0
5000,824,sequential,0
7300,824,sequential,0
10000,824,sequential,0
730,825,sequential,0
1000,825,sequential,0
1825,825,sequential,0
3650,825,sequential,0
5000,825,sequential,0
7300,825,sequential,0
10000,825,sequential,0
730,826,sequential,0
1000,826,sequential,0
1825,826,sequential,0
3650,826,sequential,0
5000,826,sequential,0
7300,826,sequential,0
10000,826,sequential,0
730,827,sequential,0
1000,827,sequential,0.01
1825,827,sequential,0.86
3650,827,sequential,1
5000,827,sequential,1
7300,827,sequential,1
10000,827,sequential,1
730,828,sequential,0
1000,828,sequential,0
1825,828,sequential,0.84
3650,828,sequential,1
5000,828,sequential,1
7300,828,sequential,1
10000,828,sequential,1
730,829,sequential,0
1000,829,sequential,0
1825,829,sequential,0.02
3650,829,sequential,0.78
5000,829,sequential,0.92
7300,829,sequential,0.99
10000,829,sequential,1
730,830,sequential,0
1000,830,sequential,0
1825,830,sequential,0
3650,830,sequential,0
5000,830,sequential,0.02
7300,830,sequential,0.21
10000,830,sequential,0.41
730,831,sequential,0
1000,831,sequential,0
1825,831,sequential,0.01
3650,831,sequential,0.48
5000,831,sequential,0.56
7300,831,sequential,0.58
10000,831,sequential,0.61
730,832,sequential,0
1000,832,sequential,0
1825,832,sequential,0.02
3650,832,sequential,0.47
5000,832,sequential,0.66
7300,832,sequential,0.85
10000,832,sequential,0.94
730,833,sequential,0
1000,833,sequential,0
1825,833,sequential,0
3650,833,sequential,0.01
5000,833,sequential,0.01
7300,833,sequential,0.07
10000,833,sequential,0.14
730,834,sequential,0
1000,834,sequential,0
1825,834,sequential,0
3650,834,sequential,0
5000,834,sequential,0
7300,834,sequential,0.02
10000,834,sequential,0.32
730,835,sequential,0
1000,835,sequential,0
1825,835,sequential,0
3650,835,sequential,0
5000,835,sequential,0
7300,835,sequential,0
10000,835,sequential,0
730,836,sequential,0
1000,836,sequential,0
1825,836,sequential,0.46
3650,836,sequential,0.74
5000,836,sequential,0.74
7300,836,sequential,0.78
10000,836,sequential,0.82
730,837,sequential,0
1000,837,sequential,0
1825,837,sequential,0
3650,837,sequential,0
5000,837,sequential,0
7300,837,sequential,0
10000,837,sequential,0
730,838,sequential,0
1000,838,sequential,0
1825,838,sequential,0
3650,838,sequential,0
5000,838,sequential,0
7300,838,sequential,0
10000,838,sequential,0
730,839,sequential,0
1000,839,sequential,0
1825,839,sequential,0
3650,839,sequential,0.01
5000,839,sequential,0.03
7300,839,sequential,0.08
10000,839,sequential,0.09
730,840,sequential,0
1000,840,sequential,0
1825,840,sequential,0.49
3650,840,sequential,0.78
5000,840,sequential,0.8
7300,840,sequential,0.81
10000,840,sequential,0.81
730,841,sequential,0
1000,841,sequential,0
1825,841,sequential,0
3650,841,sequential,0
5000,841,sequential,0
7300,841,sequential,0
10000,841,sequential,0
730,842,sequential,0
1000,842,sequential,0
1825,842,sequential,0.69
3650,842,sequential,0.98
5000,842,sequential,1
7300,842,sequential,1
10000,842,sequential,1
730,843,sequential,0
1000,843,sequential,0
1825,843,sequential,0.49
3650,843,sequential,0.78
5000,843,sequential,0.83
7300,843,sequential,0.9
10000,843,sequential,0.98
730,844,sequential,0
1000,844,sequential,0
1825,844,sequential,0
3650,844,sequential,0
5000,844,sequential,0
7300,844,sequential,0
10000,844,sequential,0
730,845,sequential,0
1000,845,sequential,0
1825,845,sequential,0
3650,845,sequential,0
5000,845,sequential,0
7300,845,sequential,0.01
10000,845,sequential,0.09
730,846,sequential,0
1000,846,sequential,0
1825,846,sequential,0
3650,846,sequential,0.26
5000,846,sequential,0.36
7300,846,sequential,0.46
10000,846,sequential,0.46
730,847,sequential,0
1000,847,sequential,0
1825,847,sequential,0
3650,847,sequential,0
5000,847,sequential,0
7300,847,sequential,0
10000,847,sequential,0
730,848,sequential,0
1000,848,sequential,0
1825,848,sequential,0.06
3650,848,sequential,0.96
5000,848,sequential,1
7300,848,sequential,1
10000,848,sequential,1
730,849,sequential,0
1000,849,sequential,0
1825,849,sequential,0
3650,849,sequential,0
5000,849,sequential,0
7300,849,sequential,0
10000,849,sequential,0
730,850,sequential,0
1000,850,sequential,0
1825,850,sequential,0
3650,850,sequential,0
5000,850,sequential,0
7300,850,sequential,0
10000,850,sequential,0
730,851,sequential,0
1000,851,sequential,0
1825,851,sequential,0.13
3650,851,sequential,0.76
5000,851,sequential,0.77
7300,851,sequential,0.77
10000,851,sequential,0.77
730,852,sequential,0
1000,852,sequential,0
1825,852,sequential,0
3650,852,sequential,0
5000,852,sequential,0
7300,852,sequential,0
10000,852,sequential,0
730,853,sequential,0
1000,853,sequential,0
1825,853,sequential,0
3650,853,sequential,0.26
5000,853,sequential,0.48
7300,853,sequential,0.79
10000,853,sequential,0.9
730,854,sequential,0
1000,854,sequential,0
1825,854,sequential,0.21
3650,854,sequential,0.57
5000,854,sequential,0.72
7300,854,sequential,0.86
10000,854,sequential,0.97
730,855,sequential,0
1000,855,sequential,0
1825,855,sequential,0
3650,855,sequential,0
5000,855,sequential,0
7300,855,sequential,0
10000,855,sequential,0
730,856,sequential,0
1000,856,sequential,0
1825,856,sequential,0
3650,856,sequential,0
5000,856,sequential,0
7300,856,sequential,0
10000,856,sequential,0
730,857,sequential,0
1000,857,sequential,0.09
1825,857,sequential,0.86
3650,857,sequential,0.96
5000,857,sequential,0.98
7300,857,sequential,0.99
10000,857,sequential,1
730,858,sequential,0
1000,858,sequential,0
1825,858,sequential,0
3650,858,sequential,0
5000,858,sequential,0
7300,858,sequential,0
10000,858,sequential,0
730,859,sequential,0
1000,859,sequential,0
1825,859,sequential,0
3650,859,sequential,0
5000,859,sequential,0
7300,859,sequential,0
10000,859,sequential,0
730,860,sequential,0
1000,860,sequential,0
1825,860,sequential,0
3650,860,sequential,0
5000,860,sequential,0
7300,860,sequential,0
10000,860,sequential,0
730,861,sequential,0
1000,861,sequential,0
1825,861,sequential,0
3650,861,sequential,0
5000,861,sequential,0
7300,861,sequential,0.03
10000,861,sequential,0.07
730,862,sequential,0
1000,862,sequential,0
1825,862,sequential,0.02
3650,862,sequential,0.53
5000,862,sequential,0.59
7300,862,sequential,0.64
10000,862,sequential,0.68
730,863,sequential,0
1000,863,sequential,0
1825,863,sequential,0
3650,863,sequential,0
5000,863,sequential,0
7300,863,sequential,0
10000,863,sequential,0
730,864,sequential,0
1000,864,sequential,0
1825,864,sequential,0
3650,864,sequential,0
5000,864,sequential,0
7300,864,sequential,0
10000,864,sequential,0
730,865,sequential,0
1000,865,sequential,0
1825,865,sequential,0
3650,865,sequential,0
5000,865,sequential,0
7300,865,sequential,0
10000,865,sequential,0
730,866,sequential,0
1000,866,sequential,0
1825,866,sequential,0
3650,866,sequential,0
5000,866,sequential,0
7300,866,sequential,0
10000,866,sequential,0
730,867,sequential,0
1000,867,sequential,0
1825,867,sequential,0
3650,867,sequential,0
5000,867,sequential,0
7300,867,sequential,0
10000,867,sequential,0
730,868,sequential,0
1000,868,sequential,0
1825,868,sequential,0
3650,868,sequential,0
5000,868,sequential,0
7300,868,sequential,0
10000,868,sequential,0
730,869,sequential,0
1000,869,sequential,0
1825,869,sequential,0.15
3650,869,sequential,0.62
5000,869,sequential,0.63
7300,869,sequential,0.68
10000,869,sequential,0.73
730,870,sequential,0
1000,870,sequential,0
1825,870,sequential,0
3650,870,sequential,0
5000,870,sequential,0
7300,870,sequential,0
10000,870,sequential,0
730,871,sequential,0
1000,871,sequential,0
1825,871,sequential,0
3650,871,sequential,0
5000,871,sequential,0
7300,871,sequential,0
10000,871,sequential,0
730,872,sequential,0
1000,872,sequential,0
1825,872,sequential,0.66
3650,872,sequential,0.88
5000,872,sequential,0.89
7300,872,sequential,0.89
10000,872,sequential,0.91
730,873,sequential,0
1000,873,sequential,0
1825,873,sequential,0.09
3650,873,sequential,0.27
5000,873,sequential,0.4
7300,873,sequential,0.52
10000,873,sequential,0.65
730,874,sequential,0
1000,874,sequential,0.02
1825,874,sequential,0.72
3650,874,sequential,1
5000,874,sequential,1
7300,874,sequential,1
10000,874,sequential,1
730,875,sequential,0
1000,875,sequential,0
1825,875,sequential,0
3650,875,sequential,0
5000,875,sequential,0
7300,875,sequential,0
10000,875,sequential,0
730,876,sequential,0
1000,876,sequential,0.01
1825,876,sequential,0.7
3650,876,sequential,0.84
5000,876,sequential,0.87
7300,876,sequential,0.91
10000,876,sequential,0.95
730,877,sequential,0
1000,877,sequential,0
1825,877,sequential,0
3650,877,sequential,0
5000,877,sequential,0
7300,877,sequential,0
10000,877,sequential,0
730,878,sequential,0
1000,878,sequential,0
1825,878,sequential,0
3650,878,sequential,0
5000,878,sequential,0
7300,878,sequential,0
10000,878,sequential,0
730,879,sequential,0
1000,879,sequential,0
1825,879,sequential,0.02
3650,879,sequential,0.96
5000,879,sequential,1
7300,879,sequential,1
10000,879,sequential,1
730,880,sequential,0
1000,880,sequential,0
1825,880,sequential,0
3650,880,sequential,0
5000,880,sequential,0
7300,880,sequential,0
10000,880,sequential,0
730,881,sequential,0
1000,881,sequential,0
1825,881,sequential,0.92
3650,881,sequential,1
5000,881,sequential,1
7300,881,sequential,1
10000,881,sequential,1
730,882,sequential,0
1000,882,sequential,0
1825,882,sequential,0
3650,882,sequential,0
5000,882,sequential,0
7300,882,sequential,0
10000,882,sequential,0
730,883,sequential,0
1000,883,sequential,0
1825,883,sequential,0.79
3650,883,sequential,1
