step,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above,strategy,Years
10298,1,0.704,0.037,sequential,28.213698630136985
10299,1,0.704,0.037,sequential,28.216438356164385
10300,1,0.704,0.037,sequential,28.21917808219178
10301,1,0.704,0.037,sequential,28.221917808219178
10302,1,0.704,0.037,sequential,28.224657534246575
10303,1,0.705,0.037,sequential,28.22739726027397
10304,1,0.705,0.037,sequential,28.23013698630137
10305,1,0.705,0.037,sequential,28.232876712328768
10306,1,0.705,0.037,sequential,28.235616438356164
10307,1,0.706,0.037,sequential,28.23835616438356
10308,1,0.706,0.037,sequential,28.24109589041096
10309,1,0.706,0.037,sequential,28.243835616438357
10310,1,0.706,0.037,sequential,28.246575342465754
10311,1,0.706,0.037,sequential,28.24931506849315
10312,1,0.706,0.037,sequential,28.252054794520546
10313,1,0.706,0.037,sequential,28.254794520547946
10314,1,0.706,0.037,sequential,28.257534246575343
10315,1,0.706,0.037,sequential,28.26027397260274
10316,1,0.706,0.037,sequential,28.263013698630136
10317,1,0.706,0.037,sequential,28.265753424657536
10318,1,0.707,0.037,sequential,28.268493150684932
10319,1,0.707,0.037,sequential,28.27123287671233
10320,1,0.707,0.037,sequential,28.273972602739725
10321,1,0.707,0.037,sequential,28.276712328767122
10322,1,0.707,0.037,sequential,28.279452054794522
10323,1,0.707,0.037,sequential,28.28219178082192
10324,1,0.707,0.037,sequential,28.284931506849315
10325,1,0.708,0.037,sequential,28.28767123287671
10326,1,0.708,0.037,sequential,28.29041095890411
10327,1,0.708,0.037,sequential,28.293150684931508
10328,1,0.708,0.037,sequential,28.295890410958904
10329,1,0.708,0.037,sequential,28.2986301369863
10330,1,0.708,0.037,sequential,28.301369863013697
10331,1,0.708,0.037,sequential,28.304109589041097
10332,1,0.708,0.037,sequential,28.306849315068494
10333,1,0.708,0.037,sequential,28.30958904109589
10334,1,0.708,0.037,sequential,28.312328767123287
10335,1,0.708,0.037,sequential,28.315068493150687
10336,1,0.708,0.037,sequential,28.317808219178083
10337,1,0.71,0.037,sequential,28.32054794520548
10338,1,0.71,0.037,sequential,28.323287671232876
10339,1,0.71,0.037,sequential,28.326027397260273
10340,1,0.71,0.037,sequential,28.328767123287673
10341,1,0.71,0.037,sequential,28.33150684931507
10342,1,0.71,0.037,sequential,28.334246575342465
10343,1,0.71,0.037,sequential,28.336986301369862
10344,1,0.711,0.037,sequential,28.339726027397262
10345,1,0.711,0.037,sequential,28.34246575342466
10346,1,0.711,0.037,sequential,28.345205479452055
10347,1,0.711,0.037,sequential,28.34794520547945
10348,1,0.711,0.037,sequential,28.350684931506848
10349,1,0.711,0.037,sequential,28.353424657534248
10350,1,0.711,0.037,sequential,28.356164383561644
10351,1,0.711,0.037,sequential,28.35890410958904
10352,1,0.711,0.037,sequential,28.361643835616437
10353,1,0.711,0.037,sequential,28.364383561643837
10354,1,0.711,0.037,sequential,28.367123287671234
10355,1,0.711,0.037,sequential,28.36986301369863
10356,1,0.711,0.037,sequential,28.372602739726027
10357,1,0.711,0.037,sequential,28.375342465753423
10358,1,0.711,0.037,sequential,28.378082191780823
10359,1,0.711,0.037,sequential,28.38082191780822
10360,1,0.711,0.037,sequential,28.383561643835616
10361,1,0.711,0.037,sequential,28.386301369863013
10362,1,0.711,0.037,sequential,28.389041095890413
10363,1,0.711,0.037,sequential,28.39178082191781
10364,1,0.711,0.037,sequential,28.394520547945206
10365,1,0.711,0.037,sequential,28.397260273972602
10366,1,0.711,0.037,sequential,28.4
10367,1,0.711,0.037,sequential,28.4027397260274
10368,1,0.711,0.037,sequential,28.405479452054795
10369,1,0.711,0.037,sequential,28.40821917808219
10370,1,0.711,0.037,sequential,28.410958904109588
10371,1,0.711,0.037,sequential,28.413698630136988
10372,1,0.711,0.037,sequential,28.416438356164385
10373,1,0.711,0.037,sequential,28.41917808219178
10374,1,0.711,0.038,sequential,28.421917808219177
10375,1,0.711,0.038,sequential,28.424657534246574
10376,1,0.711,0.038,sequential,28.427397260273974
10377,1,0.711,0.038,sequential,28.43013698630137
10378,1,0.712,0.038,sequential,28.432876712328767
10379,1,0.712,0.038,sequential,28.435616438356163
10380,1,0.712,0.038,sequential,28.438356164383563
10381,1,0.713,0.038,sequential,28.44109589041096
10382,1,0.713,0.038,sequential,28.443835616438356
10383,1,0.713,0.038,sequential,28.446575342465753
10384,1,0.713,0.038,sequential,28.44931506849315
10385,1,0.713,0.038,sequential,28.45205479452055
10386,1,0.713,0.038,sequential,28.454794520547946
10387,1,0.713,0.038,sequential,28.457534246575342
10388,1,0.713,0.038,sequential,28.46027397260274
10389,1,0.713,0.038,sequential,28.46301369863014
10390,1,0.713,0.038,sequential,28.465753424657535
10391,1,0.713,0.038,sequential,28.46849315068493
10392,1,0.713,0.038,sequential,28.471232876712328
10393,1,0.713,0.038,sequential,28.473972602739725
10394,1,0.713,0.038,sequential,28.476712328767125
10395,1,0.713,0.038,sequential,28.47945205479452
10396,1,0.713,0.038,sequential,28.482191780821918
10397,1,0.713,0.038,sequential,28.484931506849314
10398,1,0.713,0.038,sequential,28.487671232876714
10399,1,0.713,0.038,sequential,28.49041095890411
10400,1,0.713,0.038,sequential,28.493150684931507
10401,1,0.713,0.038,sequential,28.495890410958904
10402,1,0.713,0.038,sequential,28.4986301369863
10403,1,0.713,0.038,sequential,28.5013698630137
10404,1,0.713,0.038,sequential,28.504109589041096
10405,1,0.713,0.038,sequential,28.506849315068493
10406,1,0.713,0.038,sequential,28.50958904109589
10407,1,0.714,0.038,sequential,28.512328767123286
10408,1,0.714,0.038,sequential,28.515068493150686
10409,1,0.714,0.038,sequential,28.517808219178082
10410,1,0.714,0.038,sequential,28.52054794520548
10411,1,0.714,0.038,sequential,28.523287671232875
10412,1,0.714,0.038,sequential,28.526027397260275
10413,1,0.714,0.038,sequential,28.528767123287672
10414,1,0.714,0.038,sequential,28.53150684931507
10415,1,0.714,0.038,sequential,28.534246575342465
10416,1,0.714,0.038,sequential,28.53698630136986
10417,1,0.714,0.038,sequential,28.53972602739726
10418,1,0.714,0.038,sequential,28.542465753424658
10419,1,0.714,0.038,sequential,28.545205479452054
10420,1,0.714,0.038,sequential,28.54794520547945
10421,1,0.714,0.038,sequential,28.55068493150685
10422,1,0.714,0.038,sequential,28.553424657534247
10423,1,0.714,0.038,sequential,28.556164383561644
10424,1,0.714,0.038,sequential,28.55890410958904
10425,1,0.714,0.038,sequential,28.561643835616437
10426,1,0.714,0.038,sequential,28.564383561643837
10427,1,0.714,0.038,sequential,28.567123287671233
10428,1,0.714,0.038,sequential,28.56986301369863
10429,1,0.714,0.038,sequential,28.572602739726026
10430,1,0.715,0.038,sequential,28.575342465753426
10431,1,0.715,0.038,sequential,28.578082191780823
10432,1,0.715,0.038,sequential,28.58082191780822
10433,1,0.715,0.038,sequential,28.583561643835615
10434,1,0.715,0.038,sequential,28.586301369863012
10435,1,0.715,0.038,sequential,28.589041095890412
10436,1,0.715,0.038,sequential,28.59178082191781
10437,1,0.715,0.038,sequential,28.594520547945205
10438,1,0.715,0.038,sequential,28.5972602739726
10439,1,0.715,0.038,sequential,28.6
10440,1,0.715,0.038,sequential,28.602739726027398
10441,1,0.715,0.038,sequential,28.605479452054794
10442,1,0.715,0.038,sequential,28.60821917808219
10443,1,0.715,0.038,sequential,28.610958904109587
10444,1,0.715,0.038,sequential,28.613698630136987
10445,1,0.715,0.038,sequential,28.616438356164384
10446,1,0.715,0.038,sequential,28.61917808219178
10447,1,0.715,0.038,sequential,28.621917808219177
10448,1,0.715,0.038,sequential,28.624657534246577
10449,1,0.715,0.038,sequential,28.627397260273973
10450,1,0.715,0.038,sequential,28.63013698630137
10451,1,0.715,0.038,sequential,28.632876712328766
10452,1,0.715,0.038,sequential,28.635616438356163
10453,1,0.715,0.038,sequential,28.638356164383563
10454,1,0.715,0.038,sequential,28.64109589041096
10455,1,0.715,0.038,sequential,28.643835616438356
10456,1,0.716,0.038,sequential,28.646575342465752
10457,1,0.716,0.038,sequential,28.649315068493152
10458,1,0.717,0.038,sequential,28.65205479452055
10459,1,0.717,0.038,sequential,28.654794520547945
10460,1,0.717,0.038,sequential,28.65753424657534
10461,1,0.717,0.038,sequential,28.660273972602738
10462,1,0.717,0.038,sequential,28.663013698630138
10463,1,0.717,0.038,sequential,28.665753424657535
10464,1,0.718,0.038,sequential,28.66849315068493
10465,1,0.718,0.038,sequential,28.671232876712327
10466,1,0.718,0.038,sequential,28.673972602739727
10467,1,0.718,0.038,sequential,28.676712328767124
10468,1,0.718,0.038,sequential,28.67945205479452
10469,1,0.718,0.038,sequential,28.682191780821917
10470,1,0.718,0.038,sequential,28.684931506849313
10471,1,0.718,0.038,sequential,28.687671232876713
10472,1,0.718,0.038,sequential,28.69041095890411
10473,1,0.718,0.038,sequential,28.693150684931506
10474,1,0.718,0.038,sequential,28.695890410958903
10475,1,0.718,0.038,sequential,28.698630136986303
10476,1,0.718,0.038,sequential,28.7013698630137
10477,1,0.718,0.038,sequential,28.704109589041096
10478,1,0.718,0.038,sequential,28.706849315068492
10479,1,0.718,0.038,sequential,28.70958904109589
10480,1,0.718,0.038,sequential,28.71232876712329
10481,1,0.719,0.038,sequential,28.715068493150685
10482,1,0.719,0.038,sequential,28.71780821917808
10483,1,0.719,0.038,sequential,28.720547945205478
10484,1,0.719,0.038,sequential,28.723287671232878
10485,1,0.719,0.038,sequential,28.726027397260275
10486,1,0.72,0.038,sequential,28.72876712328767
10487,1,0.72,0.038,sequential,28.731506849315068
10488,1,0.72,0.038,sequential,28.734246575342464
10489,1,0.72,0.038,sequential,28.736986301369864
10490,1,0.721,0.038,sequential,28.73972602739726
10491,1,0.721,0.038,sequential,28.742465753424657
10492,1,0.721,0.038,sequential,28.745205479452054
10493,1,0.721,0.038,sequential,28.747945205479454
10494,1,0.722,0.038,sequential,28.75068493150685
10495,1,0.722,0.038,sequential,28.753424657534246
10496,1,0.722,0.038,sequential,28.756164383561643
10497,1,0.722,0.038,sequential,28.75890410958904
10498,1,0.722,0.038,sequential,28.76164383561644
10499,1,0.722,0.038,sequential,28.764383561643836
10500,1,0.723,0.038,sequential,28.767123287671232
10501,1,0.723,0.038,sequential,28.76986301369863
10502,1,0.723,0.038,sequential,28.77260273972603
10503,1,0.723,0.038,sequential,28.775342465753425
10504,1,0.724,0.038,sequential,28.778082191780822
10505,1,0.724,0.038,sequential,28.78082191780822
10506,1,0.724,0.038,sequential,28.783561643835615
10507,1,0.724,0.038,sequential,28.786301369863015
10508,1,0.724,0.038,sequential,28.78904109589041
10509,1,0.724,0.038,sequential,28.791780821917808
10510,1,0.724,0.038,sequential,28.794520547945204
10511,1,0.724,0.038,sequential,28.797260273972604
10512,1,0.724,0.038,sequential,28.8
10513,1,0.725,0.038,sequential,28.802739726027397
10514,1,0.725,0.038,sequential,28.805479452054794
10515,1,0.725,0.038,sequential,28.80821917808219
10516,1,0.725,0.038,sequential,28.81095890410959
10517,1,0.725,0.038,sequential,28.813698630136987
10518,1,0.725,0.038,sequential,28.816438356164383
10519,1,0.725,0.038,sequential,28.81917808219178
10520,1,0.725,0.038,sequential,28.82191780821918
10521,1,0.725,0.038,sequential,28.824657534246576
10522,1,0.725,0.038,sequential,28.827397260273973
10523,1,0.725,0.038,sequential,28.83013698630137
10524,1,0.725,0.038,sequential,28.832876712328765
10525,1,0.725,0.038,sequential,28.835616438356166
10526,1,0.725,0.038,sequential,28.838356164383562
10527,1,0.725,0.038,sequential,28.84109589041096
10528,1,0.725,0.038,sequential,28.843835616438355
10529,1,0.725,0.038,sequential,28.846575342465755
10530,1,0.725,0.038,sequential,28.84931506849315
10531,1,0.726,0.038,sequential,28.852054794520548
10532,1,0.726,0.038,sequential,28.854794520547944
10533,1,0.726,0.038,sequential,28.85753424657534
10534,1,0.726,0.038,sequential,28.86027397260274
10535,1,0.726,0.038,sequential,28.863013698630137
10536,1,0.726,0.038,sequential,28.865753424657534
10537,1,0.726,0.038,sequential,28.86849315068493
10538,1,0.726,0.038,sequential,28.87123287671233
10539,1,0.726,0.038,sequential,28.873972602739727
10540,1,0.726,0.038,sequential,28.876712328767123
10541,1,0.726,0.038,sequential,28.87945205479452
10542,1,0.727,0.038,sequential,28.882191780821916
10543,1,0.727,0.038,sequential,28.884931506849316
10544,1,0.727,0.038,sequential,28.887671232876713
10545,1,0.727,0.038,sequential,28.89041095890411
10546,1,0.728,0.038,sequential,28.893150684931506
10547,1,0.728,0.038,sequential,28.895890410958906
10548,1,0.728,0.038,sequential,28.898630136986302
10549,1,0.728,0.038,sequential,28.9013698630137
10550,1,0.728,0.038,sequential,28.904109589041095
10551,1,0.728,0.038,sequential,28.90684931506849
10552,1,0.728,0.038,sequential,28.90958904109589
10553,1,0.728,0.038,sequential,28.912328767123288
10554,1,0.728,0.038,sequential,28.915068493150685
10555,1,0.728,0.038,sequential,28.91780821917808
10556,1,0.728,0.038,sequential,28.92054794520548
10557,1,0.728,0.038,sequential,28.923287671232877
10558,1,0.728,0.038,sequential,28.926027397260274
10559,1,0.728,0.038,sequential,28.92876712328767
10560,1,0.728,0.038,sequential,28.931506849315067
10561,1,0.728,0.038,sequential,28.934246575342467
10562,1,0.728,0.038,sequential,28.936986301369863
10563,1,0.728,0.038,sequential,28.93972602739726
10564,1,0.728,0.038,sequential,28.942465753424656
10565,1,0.728,0.038,sequential,28.945205479452056
10566,1,0.728,0.038,sequential,28.947945205479453
10567,1,0.728,0.038,sequential,28.95068493150685
10568,1,0.728,0.038,sequential,28.953424657534246
10569,1,0.728,0.038,sequential,28.956164383561642
10570,1,0.728,0.038,sequential,28.958904109589042
10571,1,0.728,0.038,sequential,28.96164383561644
10572,1,0.728,0.038,sequential,28.964383561643835
10573,1,0.728,0.038,sequential,28.96712328767123
10574,1,0.728,0.038,sequential,28.96986301369863
10575,1,0.728,0.038,sequential,28.972602739726028
10576,1,0.728,0.038,sequential,28.975342465753425
10577,1,0.728,0.038,sequential,28.97808219178082
10578,1,0.728,0.038,sequential,28.980821917808218
10579,1,0.728,0.038,sequential,28.983561643835618
10580,1,0.728,0.038,sequential,28.986301369863014
10581,1,0.728,0.038,sequential,28.98904109589041
10582,1,0.728,0.038,sequential,28.991780821917807
10583,1,0.728,0.038,sequential,28.994520547945207
10584,1,0.729,0.038,sequential,28.997260273972604
10585,1,0.729,0.038,sequential,29
10586,1,0.729,0.038,sequential,29.002739726027396
10587,1,0.729,0.038,sequential,29.005479452054793
10588,1,0.729,0.038,sequential,29.008219178082193
10589,1,0.729,0.038,sequential,29.01095890410959
10590,1,0.729,0.038,sequential,29.013698630136986
10591,1,0.729,0.038,sequential,29.016438356164382
10592,1,0.729,0.038,sequential,29.019178082191782
10593,1,0.729,0.038,sequential,29.02191780821918
10594,1,0.729,0.038,sequential,29.024657534246575
10595,1,0.729,0.038,sequential,29.027397260273972
10596,1,0.729,0.038,sequential,29.03013698630137
10597,1,0.729,0.038,sequential,29.03287671232877
10598,1,0.729,0.038,sequential,29.035616438356165
10599,1,0.729,0.038,sequential,29.03835616438356
10600,1,0.729,0.038,sequential,29.041095890410958
10601,1,0.729,0.038,sequential,29.043835616438358
10602,1,0.729,0.038,sequential,29.046575342465754
10603,1,0.729,0.038,sequential,29.04931506849315
10604,1,0.73,0.038,sequential,29.052054794520547
10605,1,0.73,0.038,sequential,29.054794520547944
10606,1,0.73,0.038,sequential,29.057534246575344
10607,1,0.73,0.038,sequential,29.06027397260274
10608,1,0.73,0.038,sequential,29.063013698630137
10609,1,0.73,0.038,sequential,29.065753424657533
10610,1,0.73,0.038,sequential,29.068493150684933
10611,1,0.73,0.038,sequential,29.07123287671233
10612,1,0.73,0.038,sequential,29.073972602739726
10613,1,0.73,0.038,sequential,29.076712328767123
10614,1,0.73,0.038,sequential,29.07945205479452
10615,1,0.73,0.038,sequential,29.08219178082192
10616,1,0.73,0.038,sequential,29.084931506849315
10617,1,0.73,0.038,sequential,29.087671232876712
10618,1,0.73,0.038,sequential,29.09041095890411
10619,1,0.73,0.038,sequential,29.09315068493151
10620,1,0.73,0.038,sequential,29.095890410958905
10621,1,0.73,0.038,sequential,29.0986301369863
10622,1,0.731,0.038,sequential,29.101369863013698
10623,1,0.731,0.038,sequential,29.104109589041094
10624,1,0.731,0.038,sequential,29.106849315068494
10625,1,0.731,0.038,sequential,29.10958904109589
10626,1,0.731,0.038,sequential,29.112328767123287
10627,1,0.731,0.038,sequential,29.115068493150684
10628,1,0.731,0.038,sequential,29.117808219178084
10629,1,0.731,0.038,sequential,29.12054794520548
10630,1,0.731,0.038,sequential,29.123287671232877
10631,1,0.731,0.038,sequential,29.126027397260273
10632,1,0.731,0.038,sequential,29.12876712328767
10633,1,0.731,0.038,sequential,29.13150684931507
10634,1,0.731,0.038,sequential,29.134246575342466
10635,1,0.731,0.038,sequential,29.136986301369863
10636,1,0.731,0.038,sequential,29.13972602739726
10637,1,0.731,0.038,sequential,29.14246575342466
10638,1,0.731,0.038,sequential,29.145205479452056
10639,1,0.731,0.038,sequential,29.147945205479452
10640,1,0.731,0.038,sequential,29.15068493150685
10641,1,0.731,0.038,sequential,29.153424657534245
10642,1,0.731,0.038,sequential,29.156164383561645
10643,1,0.731,0.038,sequential,29.15890410958904
10644,1,0.731,0.038,sequential,29.161643835616438
10645,1,0.731,0.038,sequential,29.164383561643834
10646,1,0.731,0.038,sequential,29.167123287671235
10647,1,0.732,0.038,sequential,29.16986301369863
10648,1,0.732,0.038,sequential,29.172602739726027
10649,1,0.732,0.038,sequential,29.175342465753424
10650,1,0.732,0.038,sequential,29.17808219178082
10651,1,0.732,0.038,sequential,29.18082191780822
10652,1,0.732,0.038,sequential,29.183561643835617
10653,1,0.733,0.038,sequential,29.186301369863013
10654,1,0.733,0.038,sequential,29.18904109589041
10655,1,0.733,0.038,sequential,29.19178082191781
10656,1,0.733,0.038,sequential,29.194520547945206
10657,1,0.733,0.038,sequential,29.197260273972603
10658,1,0.733,0.038,sequential,29.2
10659,1,0.733,0.038,sequential,29.202739726027396
10660,1,0.733,0.038,sequential,29.205479452054796
10661,1,0.733,0.038,sequential,29.208219178082192
10662,1,0.733,0.038,sequential,29.21095890410959
10663,1,0.733,0.038,sequential,29.213698630136985
10664,1,0.734,0.038,sequential,29.216438356164385
10665,1,0.734,0.038,sequential,29.21917808219178
10666,1,0.734,0.038,sequential,29.221917808219178
10667,1,0.734,0.038,sequential,29.224657534246575
10668,1,0.734,0.038,sequential,29.22739726027397
10669,1,0.734,0.038,sequential,29.23013698630137
10670,1,0.734,0.038,sequential,29.232876712328768
10671,1,0.734,0.038,sequential,29.235616438356164
10672,1,0.734,0.038,sequential,29.23835616438356
10673,1,0.734,0.038,sequential,29.24109589041096
10674,1,0.735,0.038,sequential,29.243835616438357
10675,1,0.735,0.038,sequential,29.246575342465754
10676,1,0.735,0.038,sequential,29.24931506849315
10677,1,0.735,0.038,sequential,29.252054794520546
10678,1,0.735,0.038,sequential,29.254794520547946
10679,1,0.735,0.038,sequential,29.257534246575343
10680,1,0.735,0.038,sequential,29.26027397260274
10681,1,0.735,0.038,sequential,29.263013698630136
10682,1,0.735,0.038,sequential,29.265753424657536
10683,1,0.735,0.038,sequential,29.268493150684932
10684,1,0.735,0.038,sequential,29.27123287671233
10685,1,0.735,0.038,sequential,29.273972602739725
10686,1,0.735,0.038,sequential,29.276712328767122
10687,1,0.735,0.038,sequential,29.279452054794522
10688,1,0.735,0.038,sequential,29.28219178082192
10689,1,0.735,0.038,sequential,29.284931506849315
10690,1,0.736,0.038,sequential,29.28767123287671
10691,1,0.736,0.038,sequential,29.29041095890411
10692,1,0.736,0.038,sequential,29.293150684931508
10693,1,0.736,0.038,sequential,29.295890410958904
10694,1,0.736,0.038,sequential,29.2986301369863
10695,1,0.736,0.038,sequential,29.301369863013697
10696,1,0.736,0.038,sequential,29.304109589041097
10697,1,0.736,0.038,sequential,29.306849315068494
10698,1,0.736,0.038,sequential,29.30958904109589
10699,1,0.736,0.038,sequential,29.312328767123287
10700,1,0.736,0.038,sequential,29.315068493150687
10701,1,0.736,0.038,sequential,29.317808219178083
10702,1,0.736,0.038,sequential,29.32054794520548
10703,1,0.736,0.038,sequential,29.323287671232876
10704,1,0.736,0.038,sequential,29.326027397260273
10705,1,0.736,0.038,sequential,29.328767123287673
10706,1,0.736,0.038,sequential,29.33150684931507
10707,1,0.736,0.038,sequential,29.334246575342465
10708,1,0.736,0.038,sequential,29.336986301369862
10709,1,0.736,0.038,sequential,29.339726027397262
10710,1,0.736,0.038,sequential,29.34246575342466
10711,1,0.736,0.038,sequential,29.345205479452055
10712,1,0.736,0.038,sequential,29.34794520547945
10713,1,0.736,0.038,sequential,29.350684931506848
10714,1,0.736,0.038,sequential,29.353424657534248
10715,1,0.736,0.038,sequential,29.356164383561644
10716,1,0.736,0.038,sequential,29.35890410958904
10717,1,0.736,0.038,sequential,29.361643835616437
10718,1,0.736,0.038,sequential,29.364383561643837
10719,1,0.737,0.038,sequential,29.367123287671234
10720,1,0.737,0.038,sequential,29.36986301369863
10721,1,0.737,0.038,sequential,29.372602739726027
10722,1,0.737,0.038,sequential,29.375342465753423
10723,1,0.737,0.038,sequential,29.378082191780823
10724,1,0.737,0.038,sequential,29.38082191780822
10725,1,0.737,0.038,sequential,29.383561643835616
10726,1,0.737,0.038,sequential,29.386301369863013
10727,1,0.737,0.038,sequential,29.389041095890413
10728,1,0.737,0.038,sequential,29.39178082191781
10729,1,0.737,0.038,sequential,29.394520547945206
10730,1,0.738,0.038,sequential,29.397260273972602
10731,1,0.738,0.038,sequential,29.4
10732,1,0.738,0.038,sequential,29.4027397260274
10733,1,0.738,0.038,sequential,29.405479452054795
10734,1,0.738,0.038,sequential,29.40821917808219
10735,1,0.738,0.038,sequential,29.410958904109588
10736,1,0.738,0.038,sequential,29.413698630136988
10737,1,0.738,0.038,sequential,29.416438356164385
10738,1,0.738,0.038,sequential,29.41917808219178
10739,1,0.738,0.038,sequential,29.421917808219177
10740,1,0.738,0.038,sequential,29.424657534246574
10741,1,0.738,0.038,sequential,29.427397260273974
10742,1,0.738,0.038,sequential,29.43013698630137
10743,1,0.738,0.038,sequential,29.432876712328767
10744,1,0.738,0.038,sequential,29.435616438356163
10745,1,0.738,0.038,sequential,29.438356164383563
10746,1,0.738,0.038,sequential,29.44109589041096
10747,1,0.738,0.038,sequential,29.443835616438356
10748,1,0.738,0.038,sequential,29.446575342465753
10749,1,0.738,0.038,sequential,29.44931506849315
10750,1,0.738,0.038,sequential,29.45205479452055
10751,1,0.738,0.038,sequential,29.454794520547946
10752,1,0.739,0.038,sequential,29.457534246575342
10753,1,0.739,0.038,sequential,29.46027397260274
10754,1,0.74,0.038,sequential,29.46301369863014
10755,1,0.74,0.038,sequential,29.465753424657535
10756,1,0.74,0.038,sequential,29.46849315068493
10757,1,0.74,0.038,sequential,29.471232876712328
10758,1,0.74,0.038,sequential,29.473972602739725
10759,1,0.74,0.038,sequential,29.476712328767125
10760,1,0.74,0.038,sequential,29.47945205479452
10761,1,0.74,0.038,sequential,29.482191780821918
10762,1,0.74,0.038,sequential,29.484931506849314
10763,1,0.741,0.038,sequential,29.487671232876714
10764,1,0.741,0.038,sequential,29.49041095890411
10765,1,0.741,0.038,sequential,29.493150684931507
10766,1,0.741,0.038,sequential,29.495890410958904
10767,1,0.741,0.038,sequential,29.4986301369863
10768,1,0.741,0.038,sequential,29.5013698630137
10769,1,0.741,0.038,sequential,29.504109589041096
10770,1,0.741,0.038,sequential,29.506849315068493
10771,1,0.741,0.038,sequential,29.50958904109589
10772,1,0.741,0.038,sequential,29.512328767123286
10773,1,0.741,0.038,sequential,29.515068493150686
10774,1,0.741,0.038,sequential,29.517808219178082
10775,1,0.741,0.038,sequential,29.52054794520548
10776,1,0.741,0.038,sequential,29.523287671232875
10777,1,0.741,0.038,sequential,29.526027397260275
10778,1,0.741,0.038,sequential,29.528767123287672
10779,1,0.741,0.038,sequential,29.53150684931507
10780,1,0.741,0.038,sequential,29.534246575342465
10781,1,0.741,0.038,sequential,29.53698630136986
10782,1,0.741,0.038,sequential,29.53972602739726
10783,1,0.741,0.038,sequential,29.542465753424658
10784,1,0.742,0.038,sequential,29.545205479452054
10785,1,0.742,0.038,sequential,29.54794520547945
10786,1,0.742,0.038,sequential,29.55068493150685
10787,1,0.742,0.038,sequential,29.553424657534247
10788,1,0.742,0.038,sequential,29.556164383561644
10789,1,0.742,0.038,sequential,29.55890410958904
10790,1,0.742,0.038,sequential,29.561643835616437
10791,1,0.742,0.038,sequential,29.564383561643837
10792,1,0.742,0.038,sequential,29.567123287671233
10793,1,0.742,0.038,sequential,29.56986301369863
10794,1,0.742,0.038,sequential,29.572602739726026
10795,1,0.743,0.038,sequential,29.575342465753426
10796,1,0.743,0.038,sequential,29.578082191780823
10797,1,0.743,0.038,sequential,29.58082191780822
10798,1,0.743,0.038,sequential,29.583561643835615
10799,1,0.743,0.038,sequential,29.586301369863012
10800,1,0.744,0.038,sequential,29.589041095890412
10801,1,0.744,0.038,sequential,29.59178082191781
10802,1,0.744,0.038,sequential,29.594520547945205
10803,1,0.744,0.038,sequential,29.5972602739726
10804,1,0.744,0.038,sequential,29.6
10805,1,0.744,0.038,sequential,29.602739726027398
10806,1,0.744,0.038,sequential,29.605479452054794
10807,1,0.744,0.038,sequential,29.60821917808219
10808,1,0.744,0.038,sequential,29.610958904109587
10809,1,0.744,0.038,sequential,29.613698630136987
10810,1,0.744,0.038,sequential,29.616438356164384
10811,1,0.744,0.038,sequential,29.61917808219178
10812,1,0.745,0.038,sequential,29.621917808219177
10813,1,0.745,0.038,sequential,29.624657534246577
10814,1,0.745,0.038,sequential,29.627397260273973
10815,1,0.745,0.038,sequential,29.63013698630137
10816,1,0.745,0.038,sequential,29.632876712328766
10817,1,0.745,0.038,sequential,29.635616438356163
10818,1,0.745,0.038,sequential,29.638356164383563
10819,1,0.745,0.038,sequential,29.64109589041096
10820,1,0.745,0.038,sequential,29.643835616438356
10821,1,0.745,0.038,sequential,29.646575342465752
10822,1,0.745,0.038,sequential,29.649315068493152
10823,1,0.745,0.038,sequential,29.65205479452055
10824,1,0.745,0.038,sequential,29.654794520547945
10825,1,0.745,0.038,sequential,29.65753424657534
10826,1,0.745,0.038,sequential,29.660273972602738
10827,1,0.745,0.038,sequential,29.663013698630138
10828,1,0.745,0.038,sequential,29.665753424657535
10829,1,0.745,0.038,sequential,29.66849315068493
10830,1,0.745,0.038,sequential,29.671232876712327
10831,1,0.745,0.038,sequential,29.673972602739727
10832,1,0.745,0.038,sequential,29.676712328767124
10833,1,0.745,0.038,sequential,29.67945205479452
10834,1,0.745,0.038,sequential,29.682191780821917
10835,1,0.746,0.038,sequential,29.684931506849313
10836,1,0.747,0.038,sequential,29.687671232876713
10837,1,0.748,0.038,sequential,29.69041095890411
10838,1,0.748,0.038,sequential,29.693150684931506
10839,1,0.748,0.038,sequential,29.695890410958903
10840,1,0.748,0.038,sequential,29.698630136986303
10841,1,0.748,0.038,sequential,29.7013698630137
10842,1,0.748,0.038,sequential,29.704109589041096
10843,1,0.748,0.038,sequential,29.706849315068492
10844,1,0.748,0.038,sequential,29.70958904109589
10845,1,0.748,0.038,sequential,29.71232876712329
10846,1,0.748,0.038,sequential,29.715068493150685
10847,1,0.748,0.038,sequential,29.71780821917808
10848,1,0.748,0.038,sequential,29.720547945205478
10849,1,0.748,0.038,sequential,29.723287671232878
10850,1,0.748,0.038,sequential,29.726027397260275
10851,1,0.748,0.038,sequential,29.72876712328767
10852,1,0.748,0.038,sequential,29.731506849315068
10853,1,0.748,0.038,sequential,29.734246575342464
10854,1,0.748,0.038,sequential,29.736986301369864
10855,1,0.748,0.038,sequential,29.73972602739726
10856,1,0.748,0.038,sequential,29.742465753424657
