step,avg_drugs_lost,avg_all3_lost,strategy,threshold
10369,0.222,0,equal allocation,0.05
10370,0.222,0,equal allocation,0.05
10371,0.222,0,equal allocation,0.05
10372,0.222,0,equal allocation,0.05
10373,0.222,0,equal allocation,0.05
10374,0.222,0,equal allocation,0.05
10375,0.222,0,equal allocation,0.05
10376,0.222,0,equal allocation,0.05
10377,0.222,0,equal allocation,0.05
10378,0.222,0,equal allocation,0.05
10379,0.222,0,equal allocation,0.05
10380,0.222,0,equal allocation,0.05
10381,0.222,0,equal allocation,0.05
10382,0.222,0,equal allocation,0.05
10383,0.222,0,equal allocation,0.05
10384,0.222,0,equal allocation,0.05
10385,0.222,0,equal allocation,0.05
10386,0.222,0,equal allocation,0.05
10387,0.222,0,equal allocation,0.05
10388,0.222,0,equal allocation,0.05
10389,0.222,0,equal allocation,0.05
10390,0.222,0,equal allocation,0.05
10391,0.222,0,equal allocation,0.05
10392,0.222,0,equal allocation,0.05
10393,0.222,0,equal allocation,0.05
10394,0.222,0,equal allocation,0.05
10395,0.222,0,equal allocation,0.05
10396,0.222,0,equal allocation,0.05
10397,0.223,0,equal allocation,0.05
10398,0.224,0,equal allocation,0.05
10399,0.225,0,equal allocation,0.05
10400,0.225,0,equal allocation,0.05
10401,0.225,0,equal allocation,0.05
10402,0.225,0,equal allocation,0.05
10403,0.225,0,equal allocation,0.05
10404,0.225,0,equal allocation,0.05
10405,0.225,0,equal allocation,0.05
10406,0.225,0,equal allocation,0.05
10407,0.225,0,equal allocation,0.05
10408,0.225,0,equal allocation,0.05
10409,0.225,0,equal allocation,0.05
10410,0.225,0,equal allocation,0.05
10411,0.226,0,equal allocation,0.05
10412,0.226,0,equal allocation,0.05
10413,0.227,0,equal allocation,0.05
10414,0.227,0,equal allocation,0.05
10415,0.227,0,equal allocation,0.05
10416,0.227,0,equal allocation,0.05
10417,0.227,0,equal allocation,0.05
10418,0.227,0,equal allocation,0.05
10419,0.227,0,equal allocation,0.05
10420,0.227,0,equal allocation,0.05
10421,0.227,0,equal allocation,0.05
10422,0.227,0,equal allocation,0.05
10423,0.227,0,equal allocation,0.05
10424,0.227,0,equal allocation,0.05
10425,0.227,0,equal allocation,0.05
10426,0.227,0,equal allocation,0.05
10427,0.227,0,equal allocation,0.05
10428,0.227,0,equal allocation,0.05
10429,0.227,0,equal allocation,0.05
10430,0.227,0,equal allocation,0.05
10431,0.227,0,equal allocation,0.05
10432,0.227,0,equal allocation,0.05
10433,0.227,0,equal allocation,0.05
10434,0.227,0,equal allocation,0.05
10435,0.227,0,equal allocation,0.05
10436,0.227,0,equal allocation,0.05
10437,0.227,0,equal allocation,0.05
10438,0.227,0,equal allocation,0.05
10439,0.227,0,equal allocation,0.05
10440,0.227,0,equal allocation,0.05
10441,0.227,0,equal allocation,0.05
10442,0.227,0,equal allocation,0.05
10443,0.228,0,equal allocation,0.05
10444,0.228,0,equal allocation,0.05
10445,0.228,0,equal allocation,0.05
10446,0.228,0,equal allocation,0.05
10447,0.228,0,equal allocation,0.05
10448,0.228,0,equal allocation,0.05
10449,0.228,0,equal allocation,0.05
10450,0.228,0,equal allocation,0.05
10451,0.228,0,equal allocation,0.05
10452,0.228,0,equal allocation,0.05
10453,0.228,0,equal allocation,0.05
10454,0.228,0,equal allocation,0.05
10455,0.228,0,equal allocation,0.05
10456,0.228,0,equal allocation,0.05
10457,0.228,0,equal allocation,0.05
10458,0.228,0,equal allocation,0.05
10459,0.228,0,equal allocation,0.05
10460,0.228,0,equal allocation,0.05
10461,0.228,0,equal allocation,0.05
10462,0.228,0,equal allocation,0.05
10463,0.228,0,equal allocation,0.05
10464,0.228,0,equal allocation,0.05
10465,0.228,0,equal allocation,0.05
10466,0.228,0,equal allocation,0.05
10467,0.228,0,equal allocation,0.05
10468,0.228,0,equal allocation,0.05
10469,0.228,0,equal allocation,0.05
10470,0.228,0,equal allocation,0.05
10471,0.228,0,equal allocation,0.05
10472,0.228,0,equal allocation,0.05
10473,0.228,0,equal allocation,0.05
10474,0.228,0,equal allocation,0.05
10475,0.228,0,equal allocation,0.05
10476,0.228,0,equal allocation,0.05
10477,0.228,0,equal allocation,0.05
10478,0.228,0,equal allocation,0.05
10479,0.228,0,equal allocation,0.05
10480,0.228,0,equal allocation,0.05
10481,0.228,0,equal allocation,0.05
10482,0.228,0,equal allocation,0.05
10483,0.228,0,equal allocation,0.05
10484,0.228,0,equal allocation,0.05
10485,0.228,0,equal allocation,0.05
10486,0.228,0,equal allocation,0.05
10487,0.228,0,equal allocation,0.05
10488,0.228,0,equal allocation,0.05
10489,0.228,0,equal allocation,0.05
10490,0.228,0,equal allocation,0.05
10491,0.228,0,equal allocation,0.05
10492,0.228,0,equal allocation,0.05
10493,0.228,0,equal allocation,0.05
10494,0.228,0,equal allocation,0.05
10495,0.228,0,equal allocation,0.05
10496,0.228,0,equal allocation,0.05
10497,0.228,0,equal allocation,0.05
10498,0.228,0,equal allocation,0.05
10499,0.228,0,equal allocation,0.05
10500,0.228,0,equal allocation,0.05
10501,0.228,0,equal allocation,0.05
10502,0.228,0,equal allocation,0.05
10503,0.228,0,equal allocation,0.05
10504,0.228,0,equal allocation,0.05
10505,0.228,0,equal allocation,0.05
10506,0.228,0,equal allocation,0.05
10507,0.228,0,equal allocation,0.05
10508,0.228,0,equal allocation,0.05
10509,0.228,0,equal allocation,0.05
10510,0.228,0,equal allocation,0.05
10511,0.228,0,equal allocation,0.05
10512,0.228,0,equal allocation,0.05
10513,0.228,0,equal allocation,0.05
10514,0.228,0,equal allocation,0.05
10515,0.228,0,equal allocation,0.05
10516,0.228,0,equal allocation,0.05
10517,0.228,0,equal allocation,0.05
10518,0.229,0,equal allocation,0.05
10519,0.229,0,equal allocation,0.05
10520,0.229,0,equal allocation,0.05
10521,0.229,0,equal allocation,0.05
10522,0.229,0,equal allocation,0.05
10523,0.229,0,equal allocation,0.05
10524,0.229,0,equal allocation,0.05
10525,0.229,0,equal allocation,0.05
10526,0.229,0,equal allocation,0.05
10527,0.229,0,equal allocation,0.05
10528,0.23,0,equal allocation,0.05
10529,0.23,0,equal allocation,0.05
10530,0.231,0,equal allocation,0.05
10531,0.231,0,equal allocation,0.05
10532,0.231,0,equal allocation,0.05
10533,0.231,0,equal allocation,0.05
10534,0.231,0,equal allocation,0.05
10535,0.231,0,equal allocation,0.05
10536,0.231,0,equal allocation,0.05
10537,0.231,0,equal allocation,0.05
10538,0.231,0,equal allocation,0.05
10539,0.231,0,equal allocation,0.05
10540,0.231,0,equal allocation,0.05
10541,0.231,0,equal allocation,0.05
10542,0.231,0,equal allocation,0.05
10543,0.231,0,equal allocation,0.05
10544,0.231,0,equal allocation,0.05
10545,0.231,0,equal allocation,0.05
10546,0.231,0,equal allocation,0.05
10547,0.231,0,equal allocation,0.05
10548,0.231,0,equal allocation,0.05
10549,0.231,0,equal allocation,0.05
10550,0.231,0,equal allocation,0.05
10551,0.231,0,equal allocation,0.05
10552,0.231,0,equal allocation,0.05
10553,0.231,0,equal allocation,0.05
10554,0.231,0,equal allocation,0.05
10555,0.231,0,equal allocation,0.05
10556,0.231,0,equal allocation,0.05
10557,0.232,0,equal allocation,0.05
10558,0.232,0,equal allocation,0.05
10559,0.232,0,equal allocation,0.05
10560,0.233,0,equal allocation,0.05
10561,0.233,0,equal allocation,0.05
10562,0.233,0,equal allocation,0.05
10563,0.233,0,equal allocation,0.05
10564,0.234,0,equal allocation,0.05
10565,0.234,0,equal allocation,0.05
10566,0.234,0,equal allocation,0.05
10567,0.234,0,equal allocation,0.05
10568,0.234,0,equal allocation,0.05
10569,0.234,0,equal allocation,0.05
10570,0.234,0,equal allocation,0.05
10571,0.234,0,equal allocation,0.05
10572,0.234,0,equal allocation,0.05
10573,0.234,0,equal allocation,0.05
10574,0.234,0,equal allocation,0.05
10575,0.234,0,equal allocation,0.05
10576,0.234,0,equal allocation,0.05
10577,0.234,0,equal allocation,0.05
10578,0.234,0,equal allocation,0.05
10579,0.234,0,equal allocation,0.05
10580,0.234,0,equal allocation,0.05
10581,0.234,0,equal allocation,0.05
10582,0.234,0,equal allocation,0.05
10583,0.234,0,equal allocation,0.05
10584,0.234,0,equal allocation,0.05
10585,0.234,0,equal allocation,0.05
10586,0.234,0,equal allocation,0.05
10587,0.234,0,equal allocation,0.05
10588,0.234,0,equal allocation,0.05
10589,0.234,0,equal allocation,0.05
10590,0.234,0,equal allocation,0.05
10591,0.234,0,equal allocation,0.05
10592,0.234,0,equal allocation,0.05
10593,0.234,0,equal allocation,0.05
10594,0.234,0,equal allocation,0.05
10595,0.234,0,equal allocation,0.05
10596,0.234,0,equal allocation,0.05
10597,0.234,0,equal allocation,0.05
10598,0.234,0,equal allocation,0.05
10599,0.234,0,equal allocation,0.05
10600,0.234,0,equal allocation,0.05
10601,0.234,0,equal allocation,0.05
10602,0.234,0,equal allocation,0.05
10603,0.234,0,equal allocation,0.05
10604,0.234,0,equal allocation,0.05
10605,0.235,0,equal allocation,0.05
10606,0.235,0,equal allocation,0.05
10607,0.235,0,equal allocation,0.05
10608,0.235,0,equal allocation,0.05
10609,0.235,0,equal allocation,0.05
10610,0.235,0,equal allocation,0.05
10611,0.235,0,equal allocation,0.05
10612,0.236,0,equal allocation,0.05
10613,0.236,0,equal allocation,0.05
10614,0.236,0,equal allocation,0.05
10615,0.236,0,equal allocation,0.05
10616,0.236,0,equal allocation,0.05
10617,0.236,0,equal allocation,0.05
10618,0.236,0,equal allocation,0.05
10619,0.236,0,equal allocation,0.05
10620,0.236,0,equal allocation,0.05
10621,0.236,0,equal allocation,0.05
10622,0.236,0,equal allocation,0.05
10623,0.236,0,equal allocation,0.05
10624,0.236,0,equal allocation,0.05
10625,0.236,0,equal allocation,0.05
10626,0.236,0,equal allocation,0.05
10627,0.236,0,equal allocation,0.05
10628,0.237,0,equal allocation,0.05
10629,0.237,0,equal allocation,0.05
10630,0.237,0,equal allocation,0.05
10631,0.237,0,equal allocation,0.05
10632,0.237,0,equal allocation,0.05
10633,0.237,0,equal allocation,0.05
10634,0.237,0,equal allocation,0.05
10635,0.237,0,equal allocation,0.05
10636,0.237,0,equal allocation,0.05
10637,0.237,0,equal allocation,0.05
10638,0.237,0,equal allocation,0.05
10639,0.237,0,equal allocation,0.05
10640,0.237,0,equal allocation,0.05
10641,0.237,0,equal allocation,0.05
10642,0.237,0,equal allocation,0.05
10643,0.237,0,equal allocation,0.05
10644,0.237,0,equal allocation,0.05
10645,0.237,0,equal allocation,0.05
10646,0.237,0,equal allocation,0.05
10647,0.237,0,equal allocation,0.05
10648,0.237,0,equal allocation,0.05
10649,0.237,0,equal allocation,0.05
10650,0.237,0,equal allocation,0.05
10651,0.237,0,equal allocation,0.05
10652,0.237,0,equal allocation,0.05
10653,0.237,0,equal allocation,0.05
10654,0.237,0,equal allocation,0.05
10655,0.237,0,equal allocation,0.05
10656,0.237,0,equal allocation,0.05
10657,0.237,0,equal allocation,0.05
10658,0.237,0,equal allocation,0.05
10659,0.237,0,equal allocation,0.05
10660,0.238,0,equal allocation,0.05
10661,0.238,0,equal allocation,0.05
10662,0.238,0,equal allocation,0.05
10663,0.238,0,equal allocation,0.05
10664,0.238,0,equal allocation,0.05
10665,0.238,0,equal allocation,0.05
10666,0.238,0,equal allocation,0.05
10667,0.238,0,equal allocation,0.05
10668,0.238,0,equal allocation,0.05
10669,0.238,0,equal allocation,0.05
10670,0.238,0,equal allocation,0.05
10671,0.238,0,equal allocation,0.05
10672,0.238,0,equal allocation,0.05
10673,0.238,0,equal allocation,0.05
10674,0.238,0,equal allocation,0.05
10675,0.238,0,equal allocation,0.05
10676,0.239,0,equal allocation,0.05
10677,0.239,0,equal allocation,0.05
10678,0.239,0,equal allocation,0.05
10679,0.239,0,equal allocation,0.05
10680,0.239,0,equal allocation,0.05
10681,0.239,0,equal allocation,0.05
10682,0.239,0,equal allocation,0.05
10683,0.239,0,equal allocation,0.05
10684,0.239,0,equal allocation,0.05
10685,0.239,0,equal allocation,0.05
10686,0.239,0,equal allocation,0.05
10687,0.239,0,equal allocation,0.05
10688,0.239,0,equal allocation,0.05
10689,0.239,0,equal allocation,0.05
10690,0.239,0,equal allocation,0.05
10691,0.239,0,equal allocation,0.05
10692,0.239,0,equal allocation,0.05
10693,0.239,0,equal allocation,0.05
10694,0.239,0,equal allocation,0.05
10695,0.239,0,equal allocation,0.05
10696,0.239,0,equal allocation,0.05
10697,0.239,0,equal allocation,0.05
10698,0.239,0,equal allocation,0.05
10699,0.239,0,equal allocation,0.05
10700,0.239,0,equal allocation,0.05
10701,0.239,0,equal allocation,0.05
10702,0.239,0,equal allocation,0.05
10703,0.239,0,equal allocation,0.05
10704,0.239,0,equal allocation,0.05
10705,0.239,0,equal allocation,0.05
10706,0.239,0,equal allocation,0.05
10707,0.239,0,equal allocation,0.05
10708,0.239,0,equal allocation,0.05
10709,0.239,0,equal allocation,0.05
10710,0.239,0,equal allocation,0.05
10711,0.239,0,equal allocation,0.05
10712,0.239,0,equal allocation,0.05
10713,0.239,0,equal allocation,0.05
10714,0.24,0,equal allocation,0.05
10715,0.24,0,equal allocation,0.05
10716,0.24,0,equal allocation,0.05
10717,0.24,0,equal allocation,0.05
10718,0.24,0,equal allocation,0.05
10719,0.24,0,equal allocation,0.05
10720,0.24,0,equal allocation,0.05
10721,0.24,0,equal allocation,0.05
10722,0.24,0,equal allocation,0.05
10723,0.24,0,equal allocation,0.05
10724,0.24,0,equal allocation,0.05
10725,0.24,0,equal allocation,0.05
10726,0.24,0,equal allocation,0.05
10727,0.24,0,equal allocation,0.05
10728,0.24,0,equal allocation,0.05
10729,0.24,0,equal allocation,0.05
10730,0.24,0,equal allocation,0.05
10731,0.24,0,equal allocation,0.05
10732,0.24,0,equal allocation,0.05
10733,0.24,0,equal allocation,0.05
10734,0.24,0,equal allocation,0.05
10735,0.24,0,equal allocation,0.05
10736,0.24,0,equal allocation,0.05
10737,0.24,0,equal allocation,0.05
10738,0.24,0,equal allocation,0.05
10739,0.24,0,equal allocation,0.05
10740,0.24,0,equal allocation,0.05
10741,0.24,0,equal allocation,0.05
10742,0.24,0,equal allocation,0.05
10743,0.24,0,equal allocation,0.05
10744,0.24,0,equal allocation,0.05
10745,0.24,0,equal allocation,0.05
10746,0.24,0,equal allocation,0.05
10747,0.24,0,equal allocation,0.05
10748,0.24,0,equal allocation,0.05
10749,0.24,0,equal allocation,0.05
10750,0.24,0,equal allocation,0.05
10751,0.24,0,equal allocation,0.05
10752,0.24,0,equal allocation,0.05
10753,0.24,0,equal allocation,0.05
10754,0.24,0,equal allocation,0.05
10755,0.24,0,equal allocation,0.05
10756,0.24,0,equal allocation,0.05
10757,0.24,0,equal allocation,0.05
10758,0.24,0,equal allocation,0.05
10759,0.241,0,equal allocation,0.05
10760,0.241,0,equal allocation,0.05
10761,0.241,0,equal allocation,0.05
10762,0.241,0,equal allocation,0.05
10763,0.241,0,equal allocation,0.05
10764,0.241,0,equal allocation,0.05
10765,0.241,0,equal allocation,0.05
10766,0.241,0,equal allocation,0.05
10767,0.241,0,equal allocation,0.05
10768,0.241,0,equal allocation,0.05
10769,0.241,0,equal allocation,0.05
10770,0.241,0,equal allocation,0.05
10771,0.241,0,equal allocation,0.05
10772,0.241,0,equal allocation,0.05
10773,0.241,0,equal allocation,0.05
10774,0.241,0,equal allocation,0.05
10775,0.241,0,equal allocation,0.05
10776,0.241,0,equal allocation,0.05
10777,0.241,0,equal allocation,0.05
10778,0.241,0,equal allocation,0.05
10779,0.241,0,equal allocation,0.05
10780,0.241,0,equal allocation,0.05
10781,0.241,0,equal allocation,0.05
10782,0.241,0,equal allocation,0.05
10783,0.241,0,equal allocation,0.05
10784,0.241,0,equal allocation,0.05
10785,0.241,0,equal allocation,0.05
10786,0.241,0,equal allocation,0.05
10787,0.242,0,equal allocation,0.05
10788,0.242,0,equal allocation,0.05
10789,0.242,0,equal allocation,0.05
10790,0.242,0,equal allocation,0.05
10791,0.242,0,equal allocation,0.05
10792,0.242,0,equal allocation,0.05
10793,0.242,0,equal allocation,0.05
10794,0.242,0,equal allocation,0.05
10795,0.242,0,equal allocation,0.05
10796,0.242,0,equal allocation,0.05
10797,0.242,0,equal allocation,0.05
10798,0.242,0,equal allocation,0.05
10799,0.242,0,equal allocation,0.05
10800,0.242,0,equal allocation,0.05
10801,0.242,0,equal allocation,0.05
10802,0.242,0,equal allocation,0.05
10803,0.242,0,equal allocation,0.05
10804,0.242,0,equal allocation,0.05
10805,0.243,0,equal allocation,0.05
10806,0.243,0,equal allocation,0.05
10807,0.244,0,equal allocation,0.05
10808,0.244,0,equal allocation,0.05
10809,0.244,0,equal allocation,0.05
10810,0.244,0,equal allocation,0.05
10811,0.244,0,equal allocation,0.05
10812,0.244,0,equal allocation,0.05
10813,0.244,0,equal allocation,0.05
10814,0.244,0,equal allocation,0.05
10815,0.244,0,equal allocation,0.05
10816,0.244,0,equal allocation,0.05
10817,0.244,0,equal allocation,0.05
10818,0.244,0,equal allocation,0.05
10819,0.244,0,equal allocation,0.05
10820,0.244,0,equal allocation,0.05
10821,0.244,0,equal allocation,0.05
10822,0.244,0,equal allocation,0.05
10823,0.244,0,equal allocation,0.05
10824,0.244,0,equal allocation,0.05
10825,0.244,0,equal allocation,0.05
10826,0.244,0,equal allocation,0.05
10827,0.244,0,equal allocation,0.05
10828,0.244,0,equal allocation,0.05
10829,0.244,0,equal allocation,0.05
10830,0.244,0,equal allocation,0.05
10831,0.244,0,equal allocation,0.05
10832,0.244,0,equal allocation,0.05
10833,0.244,0,equal allocation,0.05
10834,0.244,0,equal allocation,0.05
10835,0.244,0,equal allocation,0.05
10836,0.244,0,equal allocation,0.05
10837,0.244,0,equal allocation,0.05
10838,0.244,0,equal allocation,0.05
10839,0.244,0,equal allocation,0.05
10840,0.244,0,equal allocation,0.05
10841,0.244,0,equal allocation,0.05
10842,0.244,0,equal allocation,0.05
10843,0.244,0,equal allocation,0.05
10844,0.244,0,equal allocation,0.05
10845,0.244,0,equal allocation,0.05
10846,0.244,0,equal allocation,0.05
10847,0.244,0,equal allocation,0.05
10848,0.244,0,equal allocation,0.05
10849,0.244,0,equal allocation,0.05
10850,0.244,0,equal allocation,0.05
10851,0.244,0,equal allocation,0.05
10852,0.244,0,equal allocation,0.05
10853,0.244,0,equal allocation,0.05
10854,0.245,0,equal allocation,0.05
10855,0.245,0,equal allocation,0.05
10856,0.245,0,equal allocation,0.05
10857,0.245,0,equal allocation,0.05
10858,0.245,0,equal allocation,0.05
10859,0.245,0,equal allocation,0.05
10860,0.245,0,equal allocation,0.05
10861,0.245,0,equal allocation,0.05
10862,0.245,0,equal allocation,0.05
10863,0.245,0,equal allocation,0.05
10864,0.245,0,equal allocation,0.05
10865,0.245,0,equal allocation,0.05
10866,0.245,0,equal allocation,0.05
10867,0.246,0,equal allocation,0.05
10868,0.246,0,equal allocation,0.05
10869,0.246,0,equal allocation,0.05
10870,0.246,0,equal allocation,0.05
10871,0.247,0,equal allocation,0.05
10872,0.247,0,equal allocation,0.05
10873,0.247,0,equal allocation,0.05
10874,0.247,0,equal allocation,0.05
10875,0.247,0,equal allocation,0.05
10876,0.247,0,equal allocation,0.05
10877,0.247,0,equal allocation,0.05
10878,0.247,0,equal allocation,0.05
10879,0.247,0,equal allocation,0.05
10880,0.247,0,equal allocation,0.05
10881,0.247,0,equal allocation,0.05
10882,0.247,0,equal allocation,0.05
10883,0.247,0,equal allocation,0.05
10884,0.247,0,equal allocation,0.05
10885,0.247,0,equal allocation,0.05
10886,0.247,0,equal allocation,0.05
10887,0.248,0,equal allocation,0.05
10888,0.248,0,equal allocation,0.05
10889,0.248,0,equal allocation,0.05
10890,0.248,0,equal allocation,0.05
10891,0.248,0,equal allocation,0.05
10892,0.248,0,equal allocation,0.05
10893,0.248,0,equal allocation,0.05
10894,0.248,0,equal allocation,0.05
10895,0.248,0,equal allocation,0.05
10896,0.248,0,equal allocation,0.05
10897,0.248,0,equal allocation,0.05
10898,0.248,0,equal allocation,0.05
10899,0.248,0,equal allocation,0.05
10900,0.248,0,equal allocation,0.05
10901,0.248,0,equal allocation,0.05
10902,0.248,0,equal allocation,0.05
10903,0.248,0,equal allocation,0.05
10904,0.248,0,equal allocation,0.05
10905,0.248,0,equal allocation,0.05
10906,0.248,0,equal allocation,0.05
10907,0.248,0,equal allocation,0.05
10908,0.248,0,equal allocation,0.05
10909,0.248,0,equal allocation,0.05
10910,0.248,0,equal allocation,0.05
10911,0.248,0,equal allocation,0.05
10912,0.248,0,equal allocation,0.05
10913,0.248,0,equal allocation,0.05
10914,0.248,0,equal allocation,0.05
10915,0.248,0,equal allocation,0.05
10916,0.249,0,equal allocation,0.05
10917,0.249,0,equal allocation,0.05
10918,0.249,0,equal allocation,0.05
10919,0.249,0,equal allocation,0.05
10920,0.249,0,equal allocation,0.05
10921,0.249,0,equal allocation,0.05
10922,0.249,0,equal allocation,0.05
10923,0.25,0,equal allocation,0.05
10924,0.25,0,equal allocation,0.05
10925,0.25,0,equal allocation,0.05
10926,0.25,0,equal allocation,0.05
10927,0.25,0,equal allocation,0.05
10928,0.25,0,equal allocation,0.05
10929,0.25,0,equal allocation,0.05
10930,0.25,0,equal allocation,0.05
10931,0.25,0,equal allocation,0.05
10932,0.25,0,equal allocation,0.05
10933,0.25,0,equal allocation,0.05
10934,0.25,0,equal allocation,0.05
10935,0.251,0,equal allocation,0.05
10936,0.251,0,equal allocation,0.05
10937,0.251,0,equal allocation,0.05
10938,0.251,0,equal allocation,0.05
10939,0.251,0,equal allocation,0.05
10940,0.251,0,equal allocation,0.05
10941,0.251,0,equal allocation,0.05
10942,0.251,0,equal allocation,0.05
10943,0.251,0,equal allocation,0.05
10944,0.251,0,equal allocation,0.05
10945,0.251,0,equal allocation,0.05
10946,0.251,0,equal allocation,0.05
10947,0.251,0,equal allocation,0.05
10948,0.251,0,equal allocation,0.05
10949,0.252,0,equal allocation,0.05
10950,0.252,0,equal allocation,0.05
10951,0.252,0,equal allocation,0.05
10952,0.252,0,equal allocation,0.05
10953,0.252,0,equal allocation,0.05
10954,0.252,0,equal allocation,0.05
10955,0.252,0,equal allocation,0.05
10956,0.252,0,equal allocation,0.05
10957,0.252,0,equal allocation,0.05
10958,0.252,0,equal allocation,0.05
10959,0.252,0,equal allocation,0.05
10960,0.252,0,equal allocation,0.05
10961,0.252,0,equal allocation,0.05
10962,0.252,0,equal allocation,0.05
10963,0.252,0,equal allocation,0.05
10964,0.252,0,equal allocation,0.05
10965,0.252,0,equal allocation,0.05
10966,0.252,0,equal allocation,0.05
10967,0.252,0,equal allocation,0.05
10968,0.252,0,equal allocation,0.05
10969,0.252,0,equal allocation,0.05
10970,0.252,0,equal allocation,0.05
10971,0.253,0,equal allocation,0.05
10972,0.253,0,equal allocation,0.05
10973,0.253,0,equal allocation,0.05
10974,0.253,0,equal allocation,0.05
10975,0.253,0,equal allocation,0.05
10976,0.255,0,equal allocation,0.05
10977,0.257,0,equal allocation,0.05
10978,0.257,0,equal allocation,0.05
10979,0.257,0,equal allocation,0.05
10980,0.257,0,equal allocation,0.05
10981,0.257,0,equal allocation,0.05
10982,0.257,0,equal allocation,0.05
10983,0.257,0,equal allocation,0.05
10984,0.257,0,equal allocation,0.05
10985,0.257,0,equal allocation,0.05
10986,0.257,0,equal allocation,0.05
10987,0.257,0,equal allocation,0.05
10988,0.258,0,equal allocation,0.05
10989,0.259,0,equal allocation,0.05
10990,0.259,0,equal allocation,0.05
10991,0.259,0,equal allocation,0.05
10992,0.259,0,equal allocation,0.05
10993,0.259,0,equal allocation,0.05
10994,0.259,0,equal allocation,0.05
10995,0.259,0,equal allocation,0.05
10996,0.259,0,equal allocation,0.05
10997,0.259,0,equal allocation,0.05
10998,0.259,0,equal allocation,0.05
10999,0.26,0,equal allocation,0.05
11000,0.26,0,equal allocation,0.05
11001,0.26,0,equal allocation,0.05
11002,0.26,0,equal allocation,0.05
11003,0.26,0,equal allocation,0.05
11004,0.26,0,equal allocation,0.05
11005,0.26,0,equal allocation,0.05
11006,0.26,0,equal allocation,0.05
11007,0.26,0,equal allocation,0.05
11008,0.26,0,equal allocation,0.05
11009,0.26,0,equal allocation,0.05
11010,0.26,0,equal allocation,0.05
11011,0.26,0,equal allocation,0.05
11012,0.26,0,equal allocation,0.05
11013,0.26,0,equal allocation,0.05
11014,0.26,0,equal allocation,0.05
11015,0.26,0,equal allocation,0.05
11016,0.26,0,equal allocation,0.05
11017,0.26,0,equal allocation,0.05
11018,0.26,0,equal allocation,0.05
11019,0.26,0,equal allocation,0.05
11020,0.26,0,equal allocation,0.05
11021,0.26,0,equal allocation,0.05
11022,0.26,0,equal allocation,0.05
11023,0.26,0,equal allocation,0.05
11024,0.26,0,equal allocation,0.05
11025,0.26,0,equal allocation,0.05
11026,0.26,0,equal allocation,0.05
11027,0.26,0,equal allocation,0.05
11028,0.26,0,equal allocation,0.05
11029,0.26,0,equal allocation,0.05
11030,0.26,0,equal allocation,0.05
11031,0.26,0,equal allocation,0.05
11032,0.26,0,equal allocation,0.05
11033,0.26,0,equal allocation,0.05
11034,0.26,0,equal allocation,0.05
11035,0.26,0,equal allocation,0.05
11036,0.26,0,equal allocation,0.05
11037,0.26,0,equal allocation,0.05
11038,0.26,0,equal allocation,0.05
11039,0.26,0,equal allocation,0.05
11040,0.26,0,equal allocation,0.05
11041,0.261,0,equal allocation,0.05
11042,0.261,0,equal allocation,0.05
11043,0.261,0,equal allocation,0.05
11044,0.261,0,equal allocation,0.05
11045,0.261,0,equal allocation,0.05
11046,0.261,0,equal allocation,0.05
11047,0.261,0,equal allocation,0.05
11048,0.261,0,equal allocation,0.05
11049,0.262,0,equal allocation,0.05
11050,0.262,0,equal allocation,0.05
11051,0.262,0,equal allocation,0.05
11052,0.262,0,equal allocation,0.05
11053,0.262,0,equal allocation,0.05
11054,0.262,0,equal allocation,0.05
11055,0.262,0,equal allocation,0.05
11056,0.262,0,equal allocation,0.05
11057,0.262,0,equal allocation,0.05
11058,0.262,0,equal allocation,0.05
11059,0.262,0,equal allocation,0.05
11060,0.262,0,equal allocation,0.05
11061,0.262,0,equal allocation,0.05
11062,0.262,0,equal allocation,0.05
11063,0.262,0,equal allocation,0.05
11064,0.262,0,equal allocation,0.05
11065,0.262,0,equal allocation,0.05
11066,0.262,0,equal allocation,0.05
11067,0.262,0,equal allocation,0.05
11068,0.262,0,equal allocation,0.05
11069,0.263,0,equal allocation,0.05
11070,0.263,0,equal allocation,0.05
11071,0.263,0,equal allocation,0.05
11072,0.263,0,equal allocation,0.05
11073,0.263,0,equal allocation,0.05
11074,0.263,0,equal allocation,0.05
11075,0.263,0,equal allocation,0.05
11076,0.263,0,equal allocation,0.05
11077,0.263,0,equal allocation,0.05
11078,0.263,0,equal allocation,0.05
11079,0.263,0,equal allocation,0.05
11080,0.263,0,equal allocation,0.05
11081,0.263,0,equal allocation,0.05
11082,0.263,0,equal allocation,0.05
11083,0.263,0,equal allocation,0.05
11084,0.263,0,equal allocation,0.05
11085,0.263,0,equal allocation,0.05
11086,0.263,0,equal allocation,0.05
11087,0.263,0,equal allocation,0.05
11088,0.263,0,equal allocation,0.05
11089,0.263,0,equal allocation,0.05
11090,0.263,0,equal allocation,0.05
11091,0.263,0,equal allocation,0.05
11092,0.263,0,equal allocation,0.05
11093,0.263,0,equal allocation,0.05
11094,0.263,0,equal allocation,0.05
11095,0.264,0,equal allocation,0.05
11096,0.264,0,equal allocation,0.05
11097,0.264,0,equal allocation,0.05
11098,0.264,0,equal allocation,0.05
11099,0.264,0,equal allocation,0.05
11100,0.264,0,equal allocation,0.05
11101,0.264,0,equal allocation,0.05
11102,0.264,0,equal allocation,0.05
11103,0.264,0,equal allocation,0.05
