step,avg_drugs_lost,avg_all3_lost,strategy,threshold
7578,1.628,0.023,sequential,0.01
7579,1.628,0.023,sequential,0.01
7580,1.628,0.023,sequential,0.01
7581,1.628,0.023,sequential,0.01
7582,1.628,0.023,sequential,0.01
7583,1.628,0.023,sequential,0.01
7584,1.628,0.023,sequential,0.01
7585,1.628,0.023,sequential,0.01
7586,1.628,0.023,sequential,0.01
7587,1.628,0.023,sequential,0.01
7588,1.628,0.023,sequential,0.01
7589,1.628,0.023,sequential,0.01
7590,1.628,0.023,sequential,0.01
7591,1.628,0.023,sequential,0.01
7592,1.628,0.023,sequential,0.01
7593,1.628,0.023,sequential,0.01
7594,1.628,0.023,sequential,0.01
7595,1.628,0.023,sequential,0.01
7596,1.628,0.023,sequential,0.01
7597,1.628,0.023,sequential,0.01
7598,1.628,0.023,sequential,0.01
7599,1.628,0.023,sequential,0.01
7600,1.628,0.023,sequential,0.01
7601,1.628,0.023,sequential,0.01
7602,1.628,0.023,sequential,0.01
7603,1.628,0.023,sequential,0.01
7604,1.628,0.023,sequential,0.01
7605,1.628,0.023,sequential,0.01
7606,1.628,0.023,sequential,0.01
7607,1.629,0.023,sequential,0.01
7608,1.629,0.023,sequential,0.01
7609,1.629,0.023,sequential,0.01
7610,1.629,0.023,sequential,0.01
7611,1.629,0.023,sequential,0.01
7612,1.629,0.023,sequential,0.01
7613,1.63,0.023,sequential,0.01
7614,1.63,0.023,sequential,0.01
7615,1.631,0.023,sequential,0.01
7616,1.631,0.023,sequential,0.01
7617,1.631,0.023,sequential,0.01
7618,1.631,0.023,sequential,0.01
7619,1.631,0.023,sequential,0.01
7620,1.631,0.023,sequential,0.01
7621,1.632,0.023,sequential,0.01
7622,1.633,0.023,sequential,0.01
7623,1.633,0.023,sequential,0.01
7624,1.634,0.023,sequential,0.01
7625,1.635,0.023,sequential,0.01
7626,1.635,0.023,sequential,0.01
7627,1.635,0.023,sequential,0.01
7628,1.635,0.023,sequential,0.01
7629,1.635,0.023,sequential,0.01
7630,1.635,0.023,sequential,0.01
7631,1.635,0.023,sequential,0.01
7632,1.635,0.023,sequential,0.01
7633,1.635,0.023,sequential,0.01
7634,1.635,0.023,sequential,0.01
7635,1.635,0.023,sequential,0.01
7636,1.635,0.023,sequential,0.01
7637,1.636,0.023,sequential,0.01
7638,1.636,0.023,sequential,0.01
7639,1.637,0.023,sequential,0.01
7640,1.637,0.023,sequential,0.01
7641,1.637,0.023,sequential,0.01
7642,1.637,0.023,sequential,0.01
7643,1.637,0.023,sequential,0.01
7644,1.637,0.023,sequential,0.01
7645,1.637,0.023,sequential,0.01
7646,1.637,0.023,sequential,0.01
7647,1.637,0.023,sequential,0.01
7648,1.637,0.023,sequential,0.01
7649,1.638,0.023,sequential,0.01
7650,1.638,0.023,sequential,0.01
7651,1.638,0.023,sequential,0.01
7652,1.638,0.023,sequential,0.01
7653,1.638,0.023,sequential,0.01
7654,1.638,0.023,sequential,0.01
7655,1.638,0.023,sequential,0.01
7656,1.638,0.023,sequential,0.01
7657,1.638,0.023,sequential,0.01
7658,1.638,0.023,sequential,0.01
7659,1.638,0.023,sequential,0.01
7660,1.638,0.023,sequential,0.01
7661,1.638,0.023,sequential,0.01
7662,1.638,0.023,sequential,0.01
7663,1.638,0.023,sequential,0.01
7664,1.638,0.023,sequential,0.01
7665,1.638,0.023,sequential,0.01
7666,1.638,0.023,sequential,0.01
7667,1.638,0.023,sequential,0.01
7668,1.638,0.023,sequential,0.01
7669,1.638,0.023,sequential,0.01
7670,1.638,0.023,sequential,0.01
7671,1.638,0.023,sequential,0.01
7672,1.638,0.023,sequential,0.01
7673,1.638,0.023,sequential,0.01
7674,1.638,0.023,sequential,0.01
7675,1.638,0.023,sequential,0.01
7676,1.638,0.023,sequential,0.01
7677,1.638,0.023,sequential,0.01
7678,1.638,0.023,sequential,0.01
7679,1.639,0.023,sequential,0.01
7680,1.639,0.023,sequential,0.01
7681,1.639,0.023,sequential,0.01
7682,1.64,0.023,sequential,0.01
7683,1.64,0.023,sequential,0.01
7684,1.64,0.023,sequential,0.01
7685,1.64,0.023,sequential,0.01
7686,1.64,0.023,sequential,0.01
7687,1.64,0.023,sequential,0.01
7688,1.64,0.023,sequential,0.01
7689,1.64,0.023,sequential,0.01
7690,1.64,0.023,sequential,0.01
7691,1.64,0.023,sequential,0.01
7692,1.64,0.023,sequential,0.01
7693,1.64,0.023,sequential,0.01
7694,1.64,0.023,sequential,0.01
7695,1.64,0.023,sequential,0.01
7696,1.64,0.023,sequential,0.01
7697,1.64,0.023,sequential,0.01
7698,1.64,0.023,sequential,0.01
7699,1.641,0.023,sequential,0.01
7700,1.641,0.023,sequential,0.01
7701,1.641,0.023,sequential,0.01
7702,1.641,0.023,sequential,0.01
7703,1.643,0.023,sequential,0.01
7704,1.643,0.023,sequential,0.01
7705,1.643,0.023,sequential,0.01
7706,1.643,0.023,sequential,0.01
7707,1.643,0.023,sequential,0.01
7708,1.644,0.023,sequential,0.01
7709,1.644,0.023,sequential,0.01
7710,1.644,0.023,sequential,0.01
7711,1.644,0.023,sequential,0.01
7712,1.644,0.023,sequential,0.01
7713,1.644,0.023,sequential,0.01
7714,1.644,0.023,sequential,0.01
7715,1.644,0.023,sequential,0.01
7716,1.644,0.023,sequential,0.01
7717,1.644,0.023,sequential,0.01
7718,1.644,0.023,sequential,0.01
7719,1.644,0.023,sequential,0.01
7720,1.644,0.023,sequential,0.01
7721,1.644,0.023,sequential,0.01
7722,1.644,0.023,sequential,0.01
7723,1.644,0.023,sequential,0.01
7724,1.644,0.023,sequential,0.01
7725,1.644,0.023,sequential,0.01
7726,1.644,0.023,sequential,0.01
7727,1.644,0.023,sequential,0.01
7728,1.644,0.023,sequential,0.01
7729,1.644,0.023,sequential,0.01
7730,1.645,0.023,sequential,0.01
7731,1.645,0.023,sequential,0.01
7732,1.645,0.023,sequential,0.01
7733,1.645,0.023,sequential,0.01
7734,1.645,0.023,sequential,0.01
7735,1.645,0.023,sequential,0.01
7736,1.645,0.023,sequential,0.01
7737,1.645,0.023,sequential,0.01
7738,1.645,0.023,sequential,0.01
7739,1.645,0.023,sequential,0.01
7740,1.645,0.023,sequential,0.01
7741,1.645,0.023,sequential,0.01
7742,1.645,0.023,sequential,0.01
7743,1.645,0.023,sequential,0.01
7744,1.646,0.024,sequential,0.01
7745,1.647,0.024,sequential,0.01
7746,1.648,0.024,sequential,0.01
7747,1.648,0.024,sequential,0.01
7748,1.648,0.024,sequential,0.01
7749,1.648,0.024,sequential,0.01
7750,1.648,0.024,sequential,0.01
7751,1.649,0.024,sequential,0.01
7752,1.649,0.024,sequential,0.01
7753,1.649,0.024,sequential,0.01
7754,1.649,0.024,sequential,0.01
7755,1.649,0.024,sequential,0.01
7756,1.649,0.024,sequential,0.01
7757,1.649,0.024,sequential,0.01
7758,1.649,0.024,sequential,0.01
7759,1.649,0.024,sequential,0.01
7760,1.65,0.024,sequential,0.01
7761,1.65,0.024,sequential,0.01
7762,1.65,0.024,sequential,0.01
7763,1.65,0.024,sequential,0.01
7764,1.65,0.024,sequential,0.01
7765,1.65,0.024,sequential,0.01
7766,1.65,0.024,sequential,0.01
7767,1.65,0.024,sequential,0.01
7768,1.65,0.024,sequential,0.01
7769,1.65,0.024,sequential,0.01
7770,1.65,0.024,sequential,0.01
7771,1.65,0.024,sequential,0.01
7772,1.65,0.024,sequential,0.01
7773,1.65,0.024,sequential,0.01
7774,1.65,0.024,sequential,0.01
7775,1.651,0.024,sequential,0.01
7776,1.651,0.024,sequential,0.01
7777,1.652,0.024,sequential,0.01
7778,1.652,0.024,sequential,0.01
7779,1.652,0.024,sequential,0.01
7780,1.652,0.024,sequential,0.01
7781,1.652,0.024,sequential,0.01
7782,1.652,0.024,sequential,0.01
7783,1.652,0.024,sequential,0.01
7784,1.652,0.024,sequential,0.01
7785,1.652,0.024,sequential,0.01
7786,1.652,0.024,sequential,0.01
7787,1.652,0.024,sequential,0.01
7788,1.652,0.024,sequential,0.01
7789,1.652,0.024,sequential,0.01
7790,1.652,0.024,sequential,0.01
7791,1.652,0.024,sequential,0.01
7792,1.652,0.024,sequential,0.01
7793,1.652,0.024,sequential,0.01
7794,1.653,0.024,sequential,0.01
7795,1.654,0.024,sequential,0.01
7796,1.654,0.024,sequential,0.01
7797,1.654,0.024,sequential,0.01
7798,1.654,0.024,sequential,0.01
7799,1.654,0.024,sequential,0.01
7800,1.654,0.024,sequential,0.01
7801,1.654,0.024,sequential,0.01
7802,1.654,0.024,sequential,0.01
7803,1.654,0.024,sequential,0.01
7804,1.654,0.024,sequential,0.01
7805,1.654,0.024,sequential,0.01
7806,1.654,0.024,sequential,0.01
7807,1.654,0.024,sequential,0.01
7808,1.654,0.024,sequential,0.01
7809,1.654,0.024,sequential,0.01
7810,1.654,0.024,sequential,0.01
7811,1.654,0.024,sequential,0.01
7812,1.654,0.024,sequential,0.01
7813,1.654,0.024,sequential,0.01
7814,1.654,0.024,sequential,0.01
7815,1.654,0.024,sequential,0.01
7816,1.654,0.024,sequential,0.01
7817,1.654,0.024,sequential,0.01
7818,1.654,0.024,sequential,0.01
7819,1.654,0.024,sequential,0.01
7820,1.654,0.024,sequential,0.01
7821,1.654,0.024,sequential,0.01
7822,1.654,0.024,sequential,0.01
7823,1.654,0.024,sequential,0.01
7824,1.654,0.024,sequential,0.01
7825,1.654,0.024,sequential,0.01
7826,1.654,0.024,sequential,0.01
7827,1.655,0.024,sequential,0.01
7828,1.655,0.024,sequential,0.01
7829,1.656,0.024,sequential,0.01
7830,1.656,0.024,sequential,0.01
7831,1.656,0.024,sequential,0.01
7832,1.656,0.024,sequential,0.01
7833,1.656,0.024,sequential,0.01
7834,1.656,0.024,sequential,0.01
7835,1.656,0.024,sequential,0.01
7836,1.656,0.024,sequential,0.01
7837,1.656,0.024,sequential,0.01
7838,1.656,0.024,sequential,0.01
7839,1.656,0.024,sequential,0.01
7840,1.656,0.024,sequential,0.01
7841,1.656,0.024,sequential,0.01
7842,1.656,0.024,sequential,0.01
7843,1.656,0.024,sequential,0.01
7844,1.656,0.024,sequential,0.01
7845,1.656,0.024,sequential,0.01
7846,1.656,0.024,sequential,0.01
7847,1.656,0.024,sequential,0.01
7848,1.656,0.024,sequential,0.01
7849,1.656,0.024,sequential,0.01
7850,1.656,0.024,sequential,0.01
7851,1.656,0.024,sequential,0.01
7852,1.656,0.024,sequential,0.01
7853,1.656,0.024,sequential,0.01
7854,1.656,0.024,sequential,0.01
7855,1.656,0.024,sequential,0.01
7856,1.656,0.024,sequential,0.01
7857,1.656,0.024,sequential,0.01
7858,1.656,0.024,sequential,0.01
7859,1.656,0.024,sequential,0.01
7860,1.656,0.024,sequential,0.01
7861,1.656,0.024,sequential,0.01
7862,1.656,0.024,sequential,0.01
7863,1.656,0.024,sequential,0.01
7864,1.656,0.024,sequential,0.01
7865,1.656,0.024,sequential,0.01
7866,1.656,0.024,sequential,0.01
7867,1.656,0.024,sequential,0.01
7868,1.656,0.024,sequential,0.01
7869,1.656,0.024,sequential,0.01
7870,1.657,0.024,sequential,0.01
7871,1.657,0.024,sequential,0.01
7872,1.657,0.024,sequential,0.01
7873,1.657,0.024,sequential,0.01
7874,1.658,0.024,sequential,0.01
7875,1.658,0.024,sequential,0.01
7876,1.658,0.024,sequential,0.01
7877,1.658,0.024,sequential,0.01
7878,1.658,0.024,sequential,0.01
7879,1.658,0.024,sequential,0.01
7880,1.658,0.024,sequential,0.01
7881,1.658,0.024,sequential,0.01
7882,1.658,0.024,sequential,0.01
7883,1.658,0.024,sequential,0.01
7884,1.659,0.025,sequential,0.01
7885,1.659,0.025,sequential,0.01
7886,1.659,0.025,sequential,0.01
7887,1.659,0.025,sequential,0.01
7888,1.66,0.026,sequential,0.01
7889,1.66,0.026,sequential,0.01
7890,1.66,0.026,sequential,0.01
7891,1.66,0.026,sequential,0.01
7892,1.66,0.026,sequential,0.01
7893,1.66,0.026,sequential,0.01
7894,1.661,0.026,sequential,0.01
7895,1.661,0.026,sequential,0.01
7896,1.661,0.026,sequential,0.01
7897,1.661,0.026,sequential,0.01
7898,1.661,0.026,sequential,0.01
7899,1.661,0.026,sequential,0.01
7900,1.661,0.026,sequential,0.01
7901,1.661,0.026,sequential,0.01
7902,1.663,0.027,sequential,0.01
7903,1.664,0.027,sequential,0.01
7904,1.664,0.027,sequential,0.01
7905,1.664,0.027,sequential,0.01
7906,1.664,0.027,sequential,0.01
7907,1.664,0.027,sequential,0.01
7908,1.664,0.027,sequential,0.01
7909,1.664,0.027,sequential,0.01
7910,1.664,0.027,sequential,0.01
7911,1.664,0.027,sequential,0.01
7912,1.664,0.027,sequential,0.01
7913,1.664,0.027,sequential,0.01
7914,1.664,0.027,sequential,0.01
7915,1.664,0.027,sequential,0.01
7916,1.664,0.027,sequential,0.01
7917,1.664,0.027,sequential,0.01
7918,1.664,0.027,sequential,0.01
7919,1.664,0.027,sequential,0.01
7920,1.664,0.027,sequential,0.01
7921,1.664,0.027,sequential,0.01
7922,1.664,0.027,sequential,0.01
7923,1.664,0.027,sequential,0.01
7924,1.664,0.027,sequential,0.01
7925,1.664,0.027,sequential,0.01
7926,1.664,0.027,sequential,0.01
7927,1.664,0.027,sequential,0.01
7928,1.664,0.027,sequential,0.01
7929,1.664,0.027,sequential,0.01
7930,1.665,0.028,sequential,0.01
7931,1.665,0.028,sequential,0.01
7932,1.665,0.028,sequential,0.01
7933,1.665,0.028,sequential,0.01
7934,1.665,0.028,sequential,0.01
7935,1.665,0.028,sequential,0.01
7936,1.665,0.028,sequential,0.01
7937,1.666,0.029,sequential,0.01
7938,1.666,0.029,sequential,0.01
7939,1.666,0.029,sequential,0.01
7940,1.666,0.029,sequential,0.01
7941,1.666,0.029,sequential,0.01
7942,1.666,0.029,sequential,0.01
7943,1.666,0.029,sequential,0.01
7944,1.666,0.029,sequential,0.01
7945,1.666,0.029,sequential,0.01
7946,1.666,0.029,sequential,0.01
7947,1.666,0.029,sequential,0.01
7948,1.666,0.029,sequential,0.01
7949,1.666,0.029,sequential,0.01
7950,1.666,0.029,sequential,0.01
7951,1.666,0.029,sequential,0.01
7952,1.666,0.029,sequential,0.01
7953,1.666,0.029,sequential,0.01
7954,1.666,0.029,sequential,0.01
7955,1.666,0.029,sequential,0.01
7956,1.666,0.029,sequential,0.01
7957,1.666,0.029,sequential,0.01
7958,1.666,0.029,sequential,0.01
7959,1.666,0.029,sequential,0.01
7960,1.666,0.029,sequential,0.01
7961,1.666,0.029,sequential,0.01
7962,1.666,0.029,sequential,0.01
7963,1.666,0.029,sequential,0.01
7964,1.666,0.029,sequential,0.01
7965,1.666,0.029,sequential,0.01
7966,1.666,0.029,sequential,0.01
7967,1.666,0.029,sequential,0.01
7968,1.666,0.029,sequential,0.01
7969,1.666,0.029,sequential,0.01
7970,1.666,0.029,sequential,0.01
7971,1.666,0.029,sequential,0.01
7972,1.666,0.029,sequential,0.01
7973,1.666,0.029,sequential,0.01
7974,1.666,0.029,sequential,0.01
7975,1.666,0.029,sequential,0.01
7976,1.666,0.029,sequential,0.01
7977,1.666,0.029,sequential,0.01
7978,1.666,0.029,sequential,0.01
7979,1.666,0.029,sequential,0.01
7980,1.666,0.029,sequential,0.01
7981,1.666,0.029,sequential,0.01
7982,1.667,0.029,sequential,0.01
7983,1.667,0.029,sequential,0.01
7984,1.667,0.029,sequential,0.01
7985,1.667,0.029,sequential,0.01
7986,1.667,0.029,sequential,0.01
7987,1.667,0.029,sequential,0.01
7988,1.667,0.029,sequential,0.01
7989,1.667,0.029,sequential,0.01
7990,1.667,0.029,sequential,0.01
7991,1.667,0.029,sequential,0.01
7992,1.667,0.029,sequential,0.01
7993,1.668,0.029,sequential,0.01
7994,1.668,0.029,sequential,0.01
7995,1.668,0.029,sequential,0.01
7996,1.668,0.029,sequential,0.01
7997,1.668,0.029,sequential,0.01
7998,1.668,0.029,sequential,0.01
7999,1.668,0.029,sequential,0.01
8000,1.669,0.029,sequential,0.01
8001,1.669,0.029,sequential,0.01
8002,1.669,0.029,sequential,0.01
8003,1.669,0.029,sequential,0.01
8004,1.669,0.029,sequential,0.01
8005,1.669,0.029,sequential,0.01
8006,1.669,0.029,sequential,0.01
8007,1.67,0.029,sequential,0.01
8008,1.67,0.029,sequential,0.01
8009,1.67,0.029,sequential,0.01
8010,1.67,0.029,sequential,0.01
8011,1.67,0.029,sequential,0.01
8012,1.67,0.029,sequential,0.01
8013,1.67,0.029,sequential,0.01
8014,1.67,0.029,sequential,0.01
8015,1.67,0.029,sequential,0.01
8016,1.67,0.029,sequential,0.01
8017,1.67,0.029,sequential,0.01
8018,1.67,0.029,sequential,0.01
8019,1.67,0.029,sequential,0.01
8020,1.67,0.029,sequential,0.01
8021,1.67,0.029,sequential,0.01
8022,1.671,0.029,sequential,0.01
8023,1.671,0.029,sequential,0.01
8024,1.671,0.029,sequential,0.01
8025,1.671,0.029,sequential,0.01
8026,1.672,0.029,sequential,0.01
8027,1.672,0.029,sequential,0.01
8028,1.672,0.029,sequential,0.01
8029,1.673,0.029,sequential,0.01
8030,1.673,0.029,sequential,0.01
8031,1.673,0.029,sequential,0.01
8032,1.673,0.029,sequential,0.01
8033,1.673,0.029,sequential,0.01
8034,1.673,0.029,sequential,0.01
8035,1.673,0.029,sequential,0.01
8036,1.673,0.029,sequential,0.01
8037,1.673,0.029,sequential,0.01
8038,1.673,0.029,sequential,0.01
8039,1.673,0.029,sequential,0.01
8040,1.673,0.029,sequential,0.01
8041,1.673,0.029,sequential,0.01
8042,1.673,0.029,sequential,0.01
8043,1.673,0.029,sequential,0.01
8044,1.673,0.029,sequential,0.01
8045,1.673,0.029,sequential,0.01
8046,1.673,0.029,sequential,0.01
8047,1.674,0.029,sequential,0.01
8048,1.674,0.029,sequential,0.01
8049,1.674,0.029,sequential,0.01
8050,1.674,0.029,sequential,0.01
8051,1.674,0.029,sequential,0.01
8052,1.675,0.029,sequential,0.01
8053,1.675,0.029,sequential,0.01
8054,1.675,0.029,sequential,0.01
8055,1.675,0.029,sequential,0.01
8056,1.675,0.029,sequential,0.01
8057,1.675,0.029,sequential,0.01
8058,1.675,0.029,sequential,0.01
8059,1.676,0.029,sequential,0.01
8060,1.676,0.029,sequential,0.01
8061,1.676,0.029,sequential,0.01
8062,1.676,0.029,sequential,0.01
8063,1.676,0.029,sequential,0.01
8064,1.676,0.029,sequential,0.01
8065,1.676,0.029,sequential,0.01
8066,1.676,0.029,sequential,0.01
8067,1.676,0.029,sequential,0.01
8068,1.676,0.029,sequential,0.01
8069,1.676,0.029,sequential,0.01
8070,1.676,0.029,sequential,0.01
8071,1.676,0.029,sequential,0.01
8072,1.676,0.029,sequential,0.01
8073,1.676,0.029,sequential,0.01
8074,1.676,0.029,sequential,0.01
8075,1.676,0.029,sequential,0.01
8076,1.676,0.029,sequential,0.01
8077,1.676,0.029,sequential,0.01
8078,1.676,0.029,sequential,0.01
8079,1.676,0.029,sequential,0.01
8080,1.676,0.029,sequential,0.01
8081,1.677,0.029,sequential,0.01
8082,1.677,0.029,sequential,0.01
8083,1.677,0.029,sequential,0.01
8084,1.677,0.029,sequential,0.01
8085,1.677,0.029,sequential,0.01
8086,1.677,0.029,sequential,0.01
8087,1.677,0.029,sequential,0.01
8088,1.677,0.029,sequential,0.01
8089,1.677,0.029,sequential,0.01
8090,1.677,0.029,sequential,0.01
8091,1.678,0.029,sequential,0.01
8092,1.678,0.029,sequential,0.01
8093,1.678,0.029,sequential,0.01
8094,1.678,0.029,sequential,0.01
8095,1.678,0.029,sequential,0.01
8096,1.678,0.029,sequential,0.01
8097,1.678,0.029,sequential,0.01
8098,1.678,0.029,sequential,0.01
8099,1.678,0.029,sequential,0.01
8100,1.678,0.029,sequential,0.01
8101,1.678,0.029,sequential,0.01
8102,1.678,0.029,sequential,0.01
8103,1.678,0.029,sequential,0.01
8104,1.678,0.029,sequential,0.01
8105,1.679,0.03,sequential,0.01
8106,1.679,0.03,sequential,0.01
8107,1.679,0.03,sequential,0.01
8108,1.68,0.03,sequential,0.01
8109,1.68,0.03,sequential,0.01
8110,1.68,0.03,sequential,0.01
8111,1.68,0.03,sequential,0.01
8112,1.68,0.03,sequential,0.01
8113,1.68,0.03,sequential,0.01
8114,1.68,0.03,sequential,0.01
8115,1.68,0.03,sequential,0.01
8116,1.68,0.03,sequential,0.01
8117,1.68,0.03,sequential,0.01
8118,1.68,0.03,sequential,0.01
8119,1.681,0.03,sequential,0.01
8120,1.681,0.03,sequential,0.01
8121,1.682,0.03,sequential,0.01
8122,1.682,0.03,sequential,0.01
8123,1.682,0.03,sequential,0.01
8124,1.682,0.03,sequential,0.01
8125,1.682,0.03,sequential,0.01
8126,1.683,0.03,sequential,0.01
8127,1.683,0.03,sequential,0.01
8128,1.683,0.03,sequential,0.01
8129,1.683,0.03,sequential,0.01
8130,1.683,0.03,sequential,0.01
8131,1.684,0.03,sequential,0.01
8132,1.684,0.03,sequential,0.01
8133,1.684,0.03,sequential,0.01
8134,1.685,0.03,sequential,0.01
8135,1.685,0.03,sequential,0.01
8136,1.685,0.03,sequential,0.01
8137,1.685,0.03,sequential,0.01
8138,1.685,0.03,sequential,0.01
8139,1.686,0.03,sequential,0.01
8140,1.686,0.03,sequential,0.01
8141,1.686,0.03,sequential,0.01
8142,1.686,0.03,sequential,0.01
8143,1.686,0.03,sequential,0.01
8144,1.686,0.03,sequential,0.01
8145,1.686,0.03,sequential,0.01
8146,1.686,0.03,sequential,0.01
8147,1.686,0.03,sequential,0.01
8148,1.686,0.03,sequential,0.01
8149,1.687,0.03,sequential,0.01
8150,1.687,0.03,sequential,0.01
8151,1.687,0.03,sequential,0.01
8152,1.687,0.03,sequential,0.01
8153,1.687,0.03,sequential,0.01
8154,1.688,0.03,sequential,0.01
8155,1.688,0.03,sequential,0.01
8156,1.688,0.03,sequential,0.01
8157,1.688,0.03,sequential,0.01
8158,1.688,0.03,sequential,0.01
8159,1.688,0.03,sequential,0.01
8160,1.688,0.03,sequential,0.01
8161,1.688,0.03,sequential,0.01
8162,1.688,0.03,sequential,0.01
8163,1.688,0.03,sequential,0.01
8164,1.688,0.03,sequential,0.01
8165,1.688,0.03,sequential,0.01
8166,1.688,0.03,sequential,0.01
8167,1.688,0.03,sequential,0.01
8168,1.688,0.03,sequential,0.01
8169,1.688,0.03,sequential,0.01
8170,1.688,0.03,sequential,0.01
8171,1.688,0.03,sequential,0.01
8172,1.688,0.03,sequential,0.01
8173,1.688,0.03,sequential,0.01
8174,1.688,0.03,sequential,0.01
8175,1.688,0.03,sequential,0.01
8176,1.688,0.03,sequential,0.01
8177,1.688,0.03,sequential,0.01
8178,1.688,0.03,sequential,0.01
8179,1.689,0.03,sequential,0.01
8180,1.689,0.03,sequential,0.01
8181,1.689,0.03,sequential,0.01
8182,1.689,0.03,sequential,0.01
8183,1.689,0.03,sequential,0.01
8184,1.689,0.03,sequential,0.01
8185,1.689,0.03,sequential,0.01
8186,1.689,0.03,sequential,0.01
8187,1.689,0.03,sequential,0.01
8188,1.689,0.03,sequential,0.01
8189,1.689,0.03,sequential,0.01
8190,1.689,0.03,sequential,0.01
8191,1.689,0.03,sequential,0.01
8192,1.689,0.03,sequential,0.01
8193,1.69,0.03,sequential,0.01
8194,1.69,0.03,sequential,0.01
8195,1.69,0.03,sequential,0.01
8196,1.691,0.03,sequential,0.01
8197,1.691,0.03,sequential,0.01
8198,1.691,0.03,sequential,0.01
8199,1.691,0.03,sequential,0.01
8200,1.691,0.03,sequential,0.01
8201,1.691,0.03,sequential,0.01
8202,1.692,0.03,sequential,0.01
8203,1.692,0.03,sequential,0.01
8204,1.692,0.03,sequential,0.01
8205,1.692,0.03,sequential,0.01
8206,1.692,0.03,sequential,0.01
8207,1.692,0.03,sequential,0.01
8208,1.692,0.03,sequential,0.01
8209,1.693,0.03,sequential,0.01
8210,1.693,0.03,sequential,0.01
8211,1.693,0.03,sequential,0.01
8212,1.693,0.03,sequential,0.01
8213,1.693,0.03,sequential,0.01
8214,1.693,0.03,sequential,0.01
8215,1.693,0.03,sequential,0.01
8216,1.693,0.03,sequential,0.01
8217,1.693,0.03,sequential,0.01
8218,1.693,0.03,sequential,0.01
8219,1.693,0.03,sequential,0.01
8220,1.693,0.03,sequential,0.01
8221,1.693,0.03,sequential,0.01
8222,1.693,0.03,sequential,0.01
8223,1.693,0.03,sequential,0.01
8224,1.693,0.03,sequential,0.01
8225,1.693,0.03,sequential,0.01
8226,1.693,0.03,sequential,0.01
8227,1.695,0.031,sequential,0.01
8228,1.695,0.031,sequential,0.01
8229,1.695,0.031,sequential,0.01
8230,1.695,0.031,sequential,0.01
8231,1.695,0.031,sequential,0.01
8232,1.695,0.031,sequential,0.01
8233,1.695,0.031,sequential,0.01
8234,1.695,0.031,sequential,0.01
8235,1.695,0.031,sequential,0.01
8236,1.695,0.031,sequential,0.01
8237,1.695,0.031,sequential,0.01
8238,1.695,0.031,sequential,0.01
8239,1.695,0.031,sequential,0.01
8240,1.695,0.031,sequential,0.01
8241,1.696,0.031,sequential,0.01
8242,1.696,0.031,sequential,0.01
8243,1.696,0.031,sequential,0.01
8244,1.697,0.031,sequential,0.01
8245,1.697,0.031,sequential,0.01
8246,1.697,0.031,sequential,0.01
8247,1.697,0.031,sequential,0.01
8248,1.697,0.031,sequential,0.01
8249,1.697,0.031,sequential,0.01
8250,1.697,0.031,sequential,0.01
8251,1.697,0.031,sequential,0.01
8252,1.697,0.031,sequential,0.01
8253,1.697,0.031,sequential,0.01
8254,1.697,0.031,sequential,0.01
8255,1.697,0.031,sequential,0.01
8256,1.697,0.031,sequential,0.01
8257,1.697,0.031,sequential,0.01
8258,1.697,0.031,sequential,0.01
8259,1.697,0.031,sequential,0.01
8260,1.697,0.031,sequential,0.01
8261,1.697,0.031,sequential,0.01
8262,1.697,0.031,sequential,0.01
8263,1.697,0.031,sequential,0.01
8264,1.697,0.031,sequential,0.01
8265,1.697,0.031,sequential,0.01
8266,1.697,0.031,sequential,0.01
8267,1.697,0.031,sequential,0.01
8268,1.697,0.031,sequential,0.01
8269,1.697,0.031,sequential,0.01
8270,1.697,0.031,sequential,0.01
8271,1.697,0.031,sequential,0.01
8272,1.698,0.031,sequential,0.01
8273,1.698,0.031,sequential,0.01
8274,1.698,0.031,sequential,0.01
8275,1.698,0.031,sequential,0.01
8276,1.699,0.031,sequential,0.01
8277,1.699,0.031,sequential,0.01
8278,1.699,0.031,sequential,0.01
8279,1.699,0.031,sequential,0.01
8280,1.699,0.031,sequential,0.01
8281,1.699,0.031,sequential,0.01
8282,1.699,0.031,sequential,0.01
8283,1.699,0.031,sequential,0.01
8284,1.699,0.031,sequential,0.01
8285,1.699,0.031,sequential,0.01
8286,1.699,0.031,sequential,0.01
8287,1.699,0.031,sequential,0.01
8288,1.699,0.031,sequential,0.01
8289,1.699,0.031,sequential,0.01
8290,1.7,0.031,sequential,0.01
8291,1.7,0.031,sequential,0.01
8292,1.7,0.031,sequential,0.01
8293,1.7,0.031,sequential,0.01
8294,1.701,0.032,sequential,0.01
8295,1.701,0.032,sequential,0.01
8296,1.702,0.032,sequential,0.01
8297,1.702,0.032,sequential,0.01
8298,1.702,0.032,sequential,0.01
8299,1.702,0.032,sequential,0.01
8300,1.702,0.032,sequential,0.01
8301,1.702,0.032,sequential,0.01
8302,1.702,0.032,sequential,0.01
8303,1.702,0.032,sequential,0.01
8304,1.702,0.032,sequential,0.01
8305,1.702,0.032,sequential,0.01
8306,1.702,0.032,sequential,0.01
8307,1.702,0.032,sequential,0.01
8308,1.702,0.032,sequential,0.01
8309,1.702,0.032,sequential,0.01
8310,1.702,0.032,sequential,0.01
8311,1.702,0.032,sequential,0.01
8312,1.702,0.032,sequential,0.01
