step,avg_lost3,strategy,Years
7656,0,equal allocation,20.975342465753425
7657,0,equal allocation,20.97808219178082
7658,0,equal allocation,20.980821917808218
7659,0,equal allocation,20.983561643835618
7660,0,equal allocation,20.986301369863014
7661,0,equal allocation,20.98904109589041
7662,0,equal allocation,20.991780821917807
7663,0,equal allocation,20.994520547945207
7664,0,equal allocation,20.997260273972604
7665,0,equal allocation,21
7666,0,equal allocation,21.002739726027396
7667,0,equal allocation,21.005479452054793
7668,0,equal allocation,21.008219178082193
7669,0,equal allocation,21.01095890410959
7670,0,equal allocation,21.013698630136986
7671,0,equal allocation,21.016438356164382
7672,0,equal allocation,21.019178082191782
7673,0,equal allocation,21.02191780821918
7674,0,equal allocation,21.024657534246575
7675,0,equal allocation,21.027397260273972
7676,0,equal allocation,21.03013698630137
7677,0,equal allocation,21.03287671232877
7678,0,equal allocation,21.035616438356165
7679,0,equal allocation,21.03835616438356
7680,0,equal allocation,21.041095890410958
7681,0,equal allocation,21.043835616438358
7682,0,equal allocation,21.046575342465754
7683,0,equal allocation,21.04931506849315
7684,0,equal allocation,21.052054794520547
7685,0,equal allocation,21.054794520547944
7686,0,equal allocation,21.057534246575344
7687,0,equal allocation,21.06027397260274
7688,0,equal allocation,21.063013698630137
7689,0,equal allocation,21.065753424657533
7690,0,equal allocation,21.068493150684933
7691,0,equal allocation,21.07123287671233
7692,0,equal allocation,21.073972602739726
7693,0,equal allocation,21.076712328767123
7694,0,equal allocation,21.07945205479452
7695,0,equal allocation,21.08219178082192
7696,0,equal allocation,21.084931506849315
7697,0,equal allocation,21.087671232876712
7698,0,equal allocation,21.09041095890411
7699,0,equal allocation,21.09315068493151
7700,0,equal allocation,21.095890410958905
7701,0,equal allocation,21.0986301369863
7702,0,equal allocation,21.101369863013698
7703,0,equal allocation,21.104109589041094
7704,0,equal allocation,21.106849315068494
7705,0,equal allocation,21.10958904109589
7706,0,equal allocation,21.112328767123287
7707,0,equal allocation,21.115068493150684
7708,0,equal allocation,21.117808219178084
7709,0,equal allocation,21.12054794520548
7710,0,equal allocation,21.123287671232877
7711,0,equal allocation,21.126027397260273
7712,0,equal allocation,21.12876712328767
7713,0,equal allocation,21.13150684931507
7714,0,equal allocation,21.134246575342466
7715,0,equal allocation,21.136986301369863
7716,0,equal allocation,21.13972602739726
7717,0,equal allocation,21.14246575342466
7718,0,equal allocation,21.145205479452056
7719,0,equal allocation,21.147945205479452
7720,0,equal allocation,21.15068493150685
7721,0,equal allocation,21.153424657534245
7722,0,equal allocation,21.156164383561645
7723,0,equal allocation,21.15890410958904
7724,0,equal allocation,21.161643835616438
7725,0,equal allocation,21.164383561643834
7726,0,equal allocation,21.167123287671235
7727,0,equal allocation,21.16986301369863
7728,0,equal allocation,21.172602739726027
7729,0,equal allocation,21.175342465753424
7730,0,equal allocation,21.17808219178082
7731,0,equal allocation,21.18082191780822
7732,0,equal allocation,21.183561643835617
7733,0,equal allocation,21.186301369863013
7734,0,equal allocation,21.18904109589041
7735,0,equal allocation,21.19178082191781
7736,0,equal allocation,21.194520547945206
7737,0,equal allocation,21.197260273972603
7738,0,equal allocation,21.2
7739,0,equal allocation,21.202739726027396
7740,0,equal allocation,21.205479452054796
7741,0,equal allocation,21.208219178082192
7742,0,equal allocation,21.21095890410959
7743,0,equal allocation,21.213698630136985
7744,0,equal allocation,21.216438356164385
7745,0,equal allocation,21.21917808219178
7746,0,equal allocation,21.221917808219178
7747,0,equal allocation,21.224657534246575
7748,0,equal allocation,21.22739726027397
7749,0,equal allocation,21.23013698630137
7750,0,equal allocation,21.232876712328768
7751,0,equal allocation,21.235616438356164
7752,0,equal allocation,21.23835616438356
7753,0,equal allocation,21.24109589041096
7754,0,equal allocation,21.243835616438357
7755,0,equal allocation,21.246575342465754
7756,0,equal allocation,21.24931506849315
7757,0,equal allocation,21.252054794520546
7758,0,equal allocation,21.254794520547946
7759,0,equal allocation,21.257534246575343
7760,0,equal allocation,21.26027397260274
7761,0,equal allocation,21.263013698630136
7762,0,equal allocation,21.265753424657536
7763,0,equal allocation,21.268493150684932
7764,0,equal allocation,21.27123287671233
7765,0,equal allocation,21.273972602739725
7766,0,equal allocation,21.276712328767122
7767,0,equal allocation,21.279452054794522
7768,0,equal allocation,21.28219178082192
7769,0,equal allocation,21.284931506849315
7770,0,equal allocation,21.28767123287671
7771,0,equal allocation,21.29041095890411
7772,0,equal allocation,21.293150684931508
7773,0,equal allocation,21.295890410958904
7774,0,equal allocation,21.2986301369863
7775,0,equal allocation,21.301369863013697
7776,0,equal allocation,21.304109589041097
7777,0,equal allocation,21.306849315068494
7778,0,equal allocation,21.30958904109589
7779,0,equal allocation,21.312328767123287
7780,0,equal allocation,21.315068493150687
7781,0,equal allocation,21.317808219178083
7782,0,equal allocation,21.32054794520548
7783,0,equal allocation,21.323287671232876
7784,0,equal allocation,21.326027397260273
7785,0,equal allocation,21.328767123287673
7786,0,equal allocation,21.33150684931507
7787,0,equal allocation,21.334246575342465
7788,0,equal allocation,21.336986301369862
7789,0,equal allocation,21.339726027397262
7790,0,equal allocation,21.34246575342466
7791,0,equal allocation,21.345205479452055
7792,0,equal allocation,21.34794520547945
7793,0,equal allocation,21.350684931506848
7794,0,equal allocation,21.353424657534248
7795,0,equal allocation,21.356164383561644
7796,0,equal allocation,21.35890410958904
7797,0,equal allocation,21.361643835616437
7798,0,equal allocation,21.364383561643837
7799,0,equal allocation,21.367123287671234
7800,0,equal allocation,21.36986301369863
7801,0,equal allocation,21.372602739726027
7802,0,equal allocation,21.375342465753423
7803,0,equal allocation,21.378082191780823
7804,0,equal allocation,21.38082191780822
7805,0,equal allocation,21.383561643835616
7806,0,equal allocation,21.386301369863013
7807,0,equal allocation,21.389041095890413
7808,0,equal allocation,21.39178082191781
7809,0,equal allocation,21.394520547945206
7810,0,equal allocation,21.397260273972602
7811,0,equal allocation,21.4
7812,0,equal allocation,21.4027397260274
7813,0,equal allocation,21.405479452054795
7814,0,equal allocation,21.40821917808219
7815,0,equal allocation,21.410958904109588
7816,0,equal allocation,21.413698630136988
7817,0,equal allocation,21.416438356164385
7818,0,equal allocation,21.41917808219178
7819,0,equal allocation,21.421917808219177
7820,0,equal allocation,21.424657534246574
7821,0,equal allocation,21.427397260273974
7822,0,equal allocation,21.43013698630137
7823,0,equal allocation,21.432876712328767
7824,0,equal allocation,21.435616438356163
7825,0,equal allocation,21.438356164383563
7826,0,equal allocation,21.44109589041096
7827,0,equal allocation,21.443835616438356
7828,0,equal allocation,21.446575342465753
7829,0,equal allocation,21.44931506849315
7830,0,equal allocation,21.45205479452055
7831,0,equal allocation,21.454794520547946
7832,0,equal allocation,21.457534246575342
7833,0,equal allocation,21.46027397260274
7834,0,equal allocation,21.46301369863014
7835,0,equal allocation,21.465753424657535
7836,0,equal allocation,21.46849315068493
7837,0,equal allocation,21.471232876712328
7838,0,equal allocation,21.473972602739725
7839,0,equal allocation,21.476712328767125
7840,0,equal allocation,21.47945205479452
7841,0,equal allocation,21.482191780821918
7842,0,equal allocation,21.484931506849314
7843,0,equal allocation,21.487671232876714
7844,0,equal allocation,21.49041095890411
7845,0,equal allocation,21.493150684931507
7846,0,equal allocation,21.495890410958904
7847,0,equal allocation,21.4986301369863
7848,0,equal allocation,21.5013698630137
7849,0,equal allocation,21.504109589041096
7850,0,equal allocation,21.506849315068493
7851,0,equal allocation,21.50958904109589
7852,0,equal allocation,21.512328767123286
7853,0,equal allocation,21.515068493150686
7854,0,equal allocation,21.517808219178082
7855,0,equal allocation,21.52054794520548
7856,0,equal allocation,21.523287671232875
7857,0,equal allocation,21.526027397260275
7858,0,equal allocation,21.528767123287672
7859,0,equal allocation,21.53150684931507
7860,0,equal allocation,21.534246575342465
7861,0,equal allocation,21.53698630136986
7862,0,equal allocation,21.53972602739726
7863,0,equal allocation,21.542465753424658
7864,0,equal allocation,21.545205479452054
7865,0,equal allocation,21.54794520547945
7866,0,equal allocation,21.55068493150685
7867,0,equal allocation,21.553424657534247
7868,0,equal allocation,21.556164383561644
7869,0,equal allocation,21.55890410958904
7870,0,equal allocation,21.561643835616437
7871,0,equal allocation,21.564383561643837
7872,0,equal allocation,21.567123287671233
7873,0,equal allocation,21.56986301369863
7874,0,equal allocation,21.572602739726026
7875,0,equal allocation,21.575342465753426
7876,0,equal allocation,21.578082191780823
7877,0,equal allocation,21.58082191780822
7878,0,equal allocation,21.583561643835615
7879,0,equal allocation,21.586301369863012
7880,0,equal allocation,21.589041095890412
7881,0,equal allocation,21.59178082191781
7882,0,equal allocation,21.594520547945205
7883,0,equal allocation,21.5972602739726
7884,0,equal allocation,21.6
7885,0,equal allocation,21.602739726027398
7886,0,equal allocation,21.605479452054794
7887,0,equal allocation,21.60821917808219
7888,0,equal allocation,21.610958904109587
7889,0,equal allocation,21.613698630136987
7890,0,equal allocation,21.616438356164384
7891,0,equal allocation,21.61917808219178
7892,0,equal allocation,21.621917808219177
7893,0,equal allocation,21.624657534246577
7894,0,equal allocation,21.627397260273973
7895,0,equal allocation,21.63013698630137
7896,0,equal allocation,21.632876712328766
7897,0,equal allocation,21.635616438356163
7898,0,equal allocation,21.638356164383563
7899,0,equal allocation,21.64109589041096
7900,0,equal allocation,21.643835616438356
7901,0,equal allocation,21.646575342465752
7902,0,equal allocation,21.649315068493152
7903,0,equal allocation,21.65205479452055
7904,0,equal allocation,21.654794520547945
7905,0,equal allocation,21.65753424657534
7906,0,equal allocation,21.660273972602738
7907,0,equal allocation,21.663013698630138
7908,0,equal allocation,21.665753424657535
7909,0,equal allocation,21.66849315068493
7910,0,equal allocation,21.671232876712327
7911,0,equal allocation,21.673972602739727
7912,0,equal allocation,21.676712328767124
7913,0,equal allocation,21.67945205479452
7914,0,equal allocation,21.682191780821917
7915,0,equal allocation,21.684931506849313
7916,0,equal allocation,21.687671232876713
7917,0,equal allocation,21.69041095890411
7918,0,equal allocation,21.693150684931506
7919,0,equal allocation,21.695890410958903
7920,0,equal allocation,21.698630136986303
7921,0,equal allocation,21.7013698630137
7922,0,equal allocation,21.704109589041096
7923,0,equal allocation,21.706849315068492
7924,0,equal allocation,21.70958904109589
7925,0,equal allocation,21.71232876712329
7926,0,equal allocation,21.715068493150685
7927,0,equal allocation,21.71780821917808
7928,0,equal allocation,21.720547945205478
7929,0,equal allocation,21.723287671232878
7930,0,equal allocation,21.726027397260275
7931,0,equal allocation,21.72876712328767
7932,0,equal allocation,21.731506849315068
7933,0,equal allocation,21.734246575342464
7934,0,equal allocation,21.736986301369864
7935,0,equal allocation,21.73972602739726
7936,0,equal allocation,21.742465753424657
7937,0,equal allocation,21.745205479452054
7938,0,equal allocation,21.747945205479454
7939,0,equal allocation,21.75068493150685
7940,0,equal allocation,21.753424657534246
7941,0,equal allocation,21.756164383561643
7942,0,equal allocation,21.75890410958904
7943,0,equal allocation,21.76164383561644
7944,0,equal allocation,21.764383561643836
7945,0,equal allocation,21.767123287671232
7946,0,equal allocation,21.76986301369863
7947,0,equal allocation,21.77260273972603
7948,0,equal allocation,21.775342465753425
7949,0,equal allocation,21.778082191780822
7950,0,equal allocation,21.78082191780822
7951,0,equal allocation,21.783561643835615
7952,0,equal allocation,21.786301369863015
7953,0,equal allocation,21.78904109589041
7954,0,equal allocation,21.791780821917808
7955,0,equal allocation,21.794520547945204
7956,0,equal allocation,21.797260273972604
7957,0,equal allocation,21.8
7958,0,equal allocation,21.802739726027397
7959,0,equal allocation,21.805479452054794
7960,0,equal allocation,21.80821917808219
7961,0,equal allocation,21.81095890410959
7962,0,equal allocation,21.813698630136987
7963,0,equal allocation,21.816438356164383
7964,0,equal allocation,21.81917808219178
7965,0,equal allocation,21.82191780821918
7966,0,equal allocation,21.824657534246576
7967,0,equal allocation,21.827397260273973
7968,0,equal allocation,21.83013698630137
7969,0,equal allocation,21.832876712328765
7970,0,equal allocation,21.835616438356166
7971,0,equal allocation,21.838356164383562
7972,0,equal allocation,21.84109589041096
7973,0,equal allocation,21.843835616438355
7974,0,equal allocation,21.846575342465755
7975,0,equal allocation,21.84931506849315
7976,0,equal allocation,21.852054794520548
7977,0,equal allocation,21.854794520547944
7978,0,equal allocation,21.85753424657534
7979,0,equal allocation,21.86027397260274
7980,0,equal allocation,21.863013698630137
7981,0,equal allocation,21.865753424657534
7982,0,equal allocation,21.86849315068493
7983,0,equal allocation,21.87123287671233
7984,0,equal allocation,21.873972602739727
7985,0,equal allocation,21.876712328767123
7986,0,equal allocation,21.87945205479452
7987,0,equal allocation,21.882191780821916
7988,0,equal allocation,21.884931506849316
7989,0,equal allocation,21.887671232876713
7990,0,equal allocation,21.89041095890411
7991,0,equal allocation,21.893150684931506
7992,0,equal allocation,21.895890410958906
7993,0,equal allocation,21.898630136986302
7994,0,equal allocation,21.9013698630137
7995,0,equal allocation,21.904109589041095
7996,0,equal allocation,21.90684931506849
7997,0,equal allocation,21.90958904109589
7998,0,equal allocation,21.912328767123288
7999,0,equal allocation,21.915068493150685
8000,0,equal allocation,21.91780821917808
8001,0,equal allocation,21.92054794520548
8002,0,equal allocation,21.923287671232877
8003,0,equal allocation,21.926027397260274
8004,0,equal allocation,21.92876712328767
8005,0,equal allocation,21.931506849315067
8006,0,equal allocation,21.934246575342467
8007,0,equal allocation,21.936986301369863
8008,0,equal allocation,21.93972602739726
8009,0,equal allocation,21.942465753424656
8010,0,equal allocation,21.945205479452056
8011,0,equal allocation,21.947945205479453
8012,0,equal allocation,21.95068493150685
8013,0,equal allocation,21.953424657534246
8014,0,equal allocation,21.956164383561642
8015,0,equal allocation,21.958904109589042
8016,0,equal allocation,21.96164383561644
8017,0,equal allocation,21.964383561643835
8018,0,equal allocation,21.96712328767123
8019,0,equal allocation,21.96986301369863
8020,0,equal allocation,21.972602739726028
8021,0,equal allocation,21.975342465753425
8022,0,equal allocation,21.97808219178082
8023,0,equal allocation,21.980821917808218
8024,0,equal allocation,21.983561643835618
8025,0,equal allocation,21.986301369863014
8026,0,equal allocation,21.98904109589041
8027,0,equal allocation,21.991780821917807
8028,0,equal allocation,21.994520547945207
8029,0,equal allocation,21.997260273972604
8030,0,equal allocation,22
8031,0,equal allocation,22.002739726027396
8032,0,equal allocation,22.005479452054793
8033,0,equal allocation,22.008219178082193
8034,0,equal allocation,22.01095890410959
8035,0,equal allocation,22.013698630136986
8036,0,equal allocation,22.016438356164382
8037,0,equal allocation,22.019178082191782
8038,0,equal allocation,22.02191780821918
8039,0,equal allocation,22.024657534246575
8040,0,equal allocation,22.027397260273972
8041,0,equal allocation,22.03013698630137
8042,0,equal allocation,22.03287671232877
8043,0,equal allocation,22.035616438356165
8044,0,equal allocation,22.03835616438356
8045,0,equal allocation,22.041095890410958
8046,0,equal allocation,22.043835616438358
8047,0,equal allocation,22.046575342465754
8048,0,equal allocation,22.04931506849315
8049,0,equal allocation,22.052054794520547
8050,0,equal allocation,22.054794520547944
8051,0,equal allocation,22.057534246575344
8052,0,equal allocation,22.06027397260274
8053,0,equal allocation,22.063013698630137
8054,0,equal allocation,22.065753424657533
8055,0,equal allocation,22.068493150684933
8056,0,equal allocation,22.07123287671233
8057,0,equal allocation,22.073972602739726
8058,0,equal allocation,22.076712328767123
8059,0,equal allocation,22.07945205479452
8060,0,equal allocation,22.08219178082192
8061,0,equal allocation,22.084931506849315
8062,0,equal allocation,22.087671232876712
8063,0,equal allocation,22.09041095890411
8064,0,equal allocation,22.09315068493151
8065,0,equal allocation,22.095890410958905
8066,0,equal allocation,22.0986301369863
8067,0,equal allocation,22.101369863013698
8068,0,equal allocation,22.104109589041094
8069,0,equal allocation,22.106849315068494
8070,0,equal allocation,22.10958904109589
8071,0,equal allocation,22.112328767123287
8072,0,equal allocation,22.115068493150684
8073,0,equal allocation,22.117808219178084
8074,0,equal allocation,22.12054794520548
8075,0,equal allocation,22.123287671232877
8076,0,equal allocation,22.126027397260273
8077,0,equal allocation,22.12876712328767
8078,0,equal allocation,22.13150684931507
8079,0,equal allocation,22.134246575342466
8080,0,equal allocation,22.136986301369863
8081,0,equal allocation,22.13972602739726
8082,0,equal allocation,22.14246575342466
8083,0,equal allocation,22.145205479452056
8084,0,equal allocation,22.147945205479452
8085,0,equal allocation,22.15068493150685
8086,0,equal allocation,22.153424657534245
8087,0,equal allocation,22.156164383561645
8088,0,equal allocation,22.15890410958904
8089,0,equal allocation,22.161643835616438
8090,0,equal allocation,22.164383561643834
8091,0,equal allocation,22.167123287671235
8092,0,equal allocation,22.16986301369863
8093,0,equal allocation,22.172602739726027
8094,0,equal allocation,22.175342465753424
8095,0,equal allocation,22.17808219178082
8096,0,equal allocation,22.18082191780822
8097,0,equal allocation,22.183561643835617
8098,0,equal allocation,22.186301369863013
8099,0,equal allocation,22.18904109589041
8100,0,equal allocation,22.19178082191781
8101,0,equal allocation,22.194520547945206
8102,0,equal allocation,22.197260273972603
8103,0,equal allocation,22.2
8104,0,equal allocation,22.202739726027396
8105,0,equal allocation,22.205479452054796
8106,0,equal allocation,22.208219178082192
8107,0,equal allocation,22.21095890410959
8108,0,equal allocation,22.213698630136985
8109,0,equal allocation,22.216438356164385
8110,0,equal allocation,22.21917808219178
8111,0,equal allocation,22.221917808219178
8112,0,equal allocation,22.224657534246575
8113,0,equal allocation,22.22739726027397
8114,0,equal allocation,22.23013698630137
8115,0,equal allocation,22.232876712328768
8116,0,equal allocation,22.235616438356164
8117,0,equal allocation,22.23835616438356
8118,0,equal allocation,22.24109589041096
8119,0,equal allocation,22.243835616438357
8120,0,equal allocation,22.246575342465754
8121,0,equal allocation,22.24931506849315
8122,0,equal allocation,22.252054794520546
8123,0,equal allocation,22.254794520547946
8124,0,equal allocation,22.257534246575343
8125,0,equal allocation,22.26027397260274
8126,0,equal allocation,22.263013698630136
8127,0,equal allocation,22.265753424657536
8128,0,equal allocation,22.268493150684932
8129,0,equal allocation,22.27123287671233
8130,0,equal allocation,22.273972602739725
8131,0,equal allocation,22.276712328767122
8132,0,equal allocation,22.279452054794522
8133,0,equal allocation,22.28219178082192
8134,0,equal allocation,22.284931506849315
8135,0,equal allocation,22.28767123287671
8136,0,equal allocation,22.29041095890411
8137,0,equal allocation,22.293150684931508
8138,0,equal allocation,22.295890410958904
8139,0,equal allocation,22.2986301369863
8140,0,equal allocation,22.301369863013697
8141,0,equal allocation,22.304109589041097
8142,0,equal allocation,22.306849315068494
8143,0,equal allocation,22.30958904109589
8144,0,equal allocation,22.312328767123287
8145,0,equal allocation,22.315068493150687
8146,0,equal allocation,22.317808219178083
8147,0,equal allocation,22.32054794520548
8148,0,equal allocation,22.323287671232876
8149,0,equal allocation,22.326027397260273
8150,0,equal allocation,22.328767123287673
8151,0,equal allocation,22.33150684931507
8152,0,equal allocation,22.334246575342465
8153,0,equal allocation,22.336986301369862
8154,0,equal allocation,22.339726027397262
8155,0,equal allocation,22.34246575342466
8156,0,equal allocation,22.345205479452055
8157,0,equal allocation,22.34794520547945
8158,0,equal allocation,22.350684931506848
8159,0,equal allocation,22.353424657534248
8160,0,equal allocation,22.356164383561644
8161,0,equal allocation,22.35890410958904
8162,0,equal allocation,22.361643835616437
8163,0,equal allocation,22.364383561643837
8164,0,equal allocation,22.367123287671234
8165,0,equal allocation,22.36986301369863
8166,0,equal allocation,22.372602739726027
8167,0,equal allocation,22.375342465753423
8168,0,equal allocation,22.378082191780823
8169,0,equal allocation,22.38082191780822
8170,0,equal allocation,22.383561643835616
8171,0,equal allocation,22.386301369863013
8172,0,equal allocation,22.389041095890413
8173,0,equal allocation,22.39178082191781
8174,0,equal allocation,22.394520547945206
8175,0,equal allocation,22.397260273972602
8176,0,equal allocation,22.4
8177,0,equal allocation,22.4027397260274
8178,0,equal allocation,22.405479452054795
8179,0,equal allocation,22.40821917808219
8180,0,equal allocation,22.410958904109588
8181,0,equal allocation,22.413698630136988
8182,0,equal allocation,22.416438356164385
8183,0,equal allocation,22.41917808219178
8184,0,equal allocation,22.421917808219177
8185,0,equal allocation,22.424657534246574
8186,0,equal allocation,22.427397260273974
8187,0,equal allocation,22.43013698630137
8188,0,equal allocation,22.432876712328767
8189,0,equal allocation,22.435616438356163
8190,0,equal allocation,22.438356164383563
8191,0,equal allocation,22.44109589041096
8192,0,equal allocation,22.443835616438356
8193,0,equal allocation,22.446575342465753
8194,0,equal allocation,22.44931506849315
8195,0,equal allocation,22.45205479452055
8196,0,equal allocation,22.454794520547946
8197,0,equal allocation,22.457534246575342
8198,0,equal allocation,22.46027397260274
8199,0,equal allocation,22.46301369863014
8200,0,equal allocation,22.465753424657535
8201,0,equal allocation,22.46849315068493
8202,0,equal allocation,22.471232876712328
8203,0,equal allocation,22.473972602739725
8204,0,equal allocation,22.476712328767125
8205,0,equal allocation,22.47945205479452
8206,0,equal allocation,22.482191780821918
8207,0,equal allocation,22.484931506849314
8208,0,equal allocation,22.487671232876714
8209,0,equal allocation,22.49041095890411
8210,0,equal allocation,22.493150684931507
8211,0,equal allocation,22.495890410958904
8212,0,equal allocation,22.4986301369863
8213,0,equal allocation,22.5013698630137
8214,0,equal allocation,22.504109589041096
8215,0,equal allocation,22.506849315068493
8216,0,equal allocation,22.50958904109589
8217,0,equal allocation,22.512328767123286
8218,0,equal allocation,22.515068493150686
8219,0,equal allocation,22.517808219178082
8220,0,equal allocation,22.52054794520548
8221,0,equal allocation,22.523287671232875
8222,0,equal allocation,22.526027397260275
8223,0,equal allocation,22.528767123287672
8224,0,equal allocation,22.53150684931507
8225,0,equal allocation,22.534246575342465
8226,0,equal allocation,22.53698630136986
8227,0,equal allocation,22.53972602739726
8228,0,equal allocation,22.542465753424658
8229,0,equal allocation,22.545205479452054
8230,0,equal allocation,22.54794520547945
8231,0,equal allocation,22.55068493150685
8232,0,equal allocation,22.553424657534247
8233,0,equal allocation,22.556164383561644
8234,0,equal allocation,22.55890410958904
8235,0,equal allocation,22.561643835616437
8236,0,equal allocation,22.564383561643837
8237,0,equal allocation,22.567123287671233
8238,0,equal allocation,22.56986301369863
8239,0,equal allocation,22.572602739726026
8240,0,equal allocation,22.575342465753426
8241,0,equal allocation,22.578082191780823
8242,0,equal allocation,22.58082191780822
8243,0,equal allocation,22.583561643835615
8244,0,equal allocation,22.586301369863012
8245,0,equal allocation,22.589041095890412
8246,0,equal allocation,22.59178082191781
8247,0,equal allocation,22.594520547945205
8248,0,equal allocation,22.5972602739726
8249,0,equal allocation,22.6
8250,0,equal allocation,22.602739726027398
8251,0,equal allocation,22.605479452054794
8252,0,equal allocation,22.60821917808219
8253,0,equal allocation,22.610958904109587
8254,0,equal allocation,22.613698630136987
8255,0,equal allocation,22.616438356164384
8256,0,equal allocation,22.61917808219178
8257,0,equal allocation,22.621917808219177
8258,0,equal allocation,22.624657534246577
8259,0,equal allocation,22.627397260273973
8260,0,equal allocation,22.63013698630137
8261,0,equal allocation,22.632876712328766
8262,0,equal allocation,22.635616438356163
8263,0,equal allocation,22.638356164383563
8264,0,equal allocation,22.64109589041096
8265,0,equal allocation,22.643835616438356
8266,0,equal allocation,22.646575342465752
8267,0,equal allocation,22.649315068493152
8268,0,equal allocation,22.65205479452055
8269,0,equal allocation,22.654794520547945
8270,0,equal allocation,22.65753424657534
8271,0,equal allocation,22.660273972602738
8272,0,equal allocation,22.663013698630138
8273,0,equal allocation,22.665753424657535
8274,0,equal allocation,22.66849315068493
8275,0,equal allocation,22.671232876712327
8276,0,equal allocation,22.673972602739727
8277,0,equal allocation,22.676712328767124
8278,0,equal allocation,22.67945205479452
8279,0,equal allocation,22.682191780821917
8280,0,equal allocation,22.684931506849313
8281,0,equal allocation,22.687671232876713
8282,0,equal allocation,22.69041095890411
8283,0,equal allocation,22.693150684931506
8284,0,equal allocation,22.695890410958903
8285,0,equal allocation,22.698630136986303
8286,0,equal allocation,22.7013698630137
8287,0,equal allocation,22.704109589041096
8288,0,equal allocation,22.706849315068492
8289,0,equal allocation,22.70958904109589
8290,0,equal allocation,22.71232876712329
8291,0,equal allocation,22.715068493150685
8292,0,equal allocation,22.71780821917808
8293,0,equal allocation,22.720547945205478
8294,0,equal allocation,22.723287671232878
8295,0,equal allocation,22.726027397260275
8296,0,equal allocation,22.72876712328767
8297,0,equal allocation,22.731506849315068
8298,0,equal allocation,22.734246575342464
8299,0,equal allocation,22.736986301369864
8300,0,equal allocation,22.73972602739726
8301,0,equal allocation,22.742465753424657
8302,0,equal allocation,22.745205479452054
8303,0,equal allocation,22.747945205479454
8304,0,equal allocation,22.75068493150685
8305,0,equal allocation,22.753424657534246
8306,0,equal allocation,22.756164383561643
8307,0,equal allocation,22.75890410958904
8308,0,equal allocation,22.76164383561644
8309,0,equal allocation,22.764383561643836
8310,0,equal allocation,22.767123287671232
8311,0,equal allocation,22.76986301369863
8312,0,equal allocation,22.77260273972603
8313,0,equal allocation,22.775342465753425
8314,0,equal allocation,22.778082191780822
8315,0,equal allocation,22.78082191780822
8316,0,equal allocation,22.783561643835615
8317,0,equal allocation,22.786301369863015
8318,0,equal allocation,22.78904109589041
8319,0,equal allocation,22.791780821917808
8320,0,equal allocation,22.794520547945204
8321,0,equal allocation,22.797260273972604
8322,0,equal allocation,22.8
8323,0,equal allocation,22.802739726027397
8324,0,equal allocation,22.805479452054794
8325,0,equal allocation,22.80821917808219
8326,0,equal allocation,22.81095890410959
8327,0,equal allocation,22.813698630136987
8328,0,equal allocation,22.816438356164383
8329,0,equal allocation,22.81917808219178
8330,0,equal allocation,22.82191780821918
8331,0,equal allocation,22.824657534246576
8332,0,equal allocation,22.827397260273973
8333,0,equal allocation,22.83013698630137
8334,0,equal allocation,22.832876712328765
8335,0,equal allocation,22.835616438356166
8336,0,equal allocation,22.838356164383562
8337,0,equal allocation,22.84109589041096
8338,0,equal allocation,22.843835616438355
8339,0,equal allocation,22.846575342465755
8340,0,equal allocation,22.84931506849315
8341,0,equal allocation,22.852054794520548
8342,0,equal allocation,22.854794520547944
8343,0,equal allocation,22.85753424657534
8344,0,equal allocation,22.86027397260274
8345,0,equal allocation,22.863013698630137
8346,0,equal allocation,22.865753424657534
8347,0,equal allocation,22.86849315068493
8348,0,equal allocation,22.87123287671233
8349,0,equal allocation,22.873972602739727
8350,0,equal allocation,22.876712328767123
8351,0,equal allocation,22.87945205479452
8352,0,equal allocation,22.882191780821916
8353,0,equal allocation,22.884931506849316
8354,0,equal allocation,22.887671232876713
8355,0,equal allocation,22.89041095890411
8356,0,equal allocation,22.893150684931506
8357,0,equal allocation,22.895890410958906
8358,0,equal allocation,22.898630136986302
8359,0,equal allocation,22.9013698630137
8360,0,equal allocation,22.904109589041095
8361,0,equal allocation,22.90684931506849
8362,0,equal allocation,22.90958904109589
8363,0,equal allocation,22.912328767123288
8364,0,equal allocation,22.915068493150685
8365,0,equal allocation,22.91780821917808
8366,0,equal allocation,22.92054794520548
8367,0,equal allocation,22.923287671232877
8368,0,equal allocation,22.926027397260274
8369,0,equal allocation,22.92876712328767
8370,0,equal allocation,22.931506849315067
8371,0,equal allocation,22.934246575342467
8372,0,equal allocation,22.936986301369863
8373,0,equal allocation,22.93972602739726
8374,0,equal allocation,22.942465753424656
8375,0,equal allocation,22.945205479452056
8376,0,equal allocation,22.947945205479453
8377,0,equal allocation,22.95068493150685
8378,0,equal allocation,22.953424657534246
8379,0,equal allocation,22.956164383561642
8380,0,equal allocation,22.958904109589042
8381,0,equal allocation,22.96164383561644
8382,0,equal allocation,22.964383561643835
8383,0,equal allocation,22.96712328767123
8384,0,equal allocation,22.96986301369863
8385,0,equal allocation,22.972602739726028
8386,0,equal allocation,22.975342465753425
8387,0,equal allocation,22.97808219178082
8388,0,equal allocation,22.980821917808218
8389,0,equal allocation,22.983561643835618
8390,0,equal allocation,22.986301369863014
8391,0,equal allocation,22.98904109589041
8392,0,equal allocation,22.991780821917807
8393,0,equal allocation,22.994520547945207
