step,E_a,E_b,E_c,prevA,prevB,prevC,run
27757,0,0,1,3.3531611146458494e-5,4.600838057770409e-9,0.9999999999999997,det
27758,0,0,1,3.3522881361527884e-5,4.5978540560496035e-9,1.0000000000000018,det
27759,0,0,1,3.35141538492782e-5,4.594871989688564e-9,1,det
27760,0,0,1,3.3505428609118004e-5,4.5918918574320856e-9,1.0000000000000004,det
27761,0,0,1,3.349670564045579e-5,4.588913658025741e-9,1.000000000000001,det
27762,0,0,1,3.348798494270013e-5,4.585937390215908e-9,1,det
27763,0,0,1,3.347926651526005e-5,4.5829630527498124e-9,1.0000000000000004,det
27764,0,0,1,3.347055035754446e-5,4.579990644375468e-9,1.0000000000000022,det
27765,0,0,1,3.3461836468962424e-5,4.577020163841691e-9,1.0000000000000016,det
27766,0,0,1,3.345312484892324e-5,4.574051609898124e-9,0.9999999999999991,det
27767,0,0,1,3.344441549683646e-5,4.571084981295233e-9,0.999999999999997,det
27768,0,0,1,3.343570841211184e-5,4.5681202767843e-9,1,det
27769,0,0,1,3.342700359415895e-5,4.565157495117375e-9,1.0000000000000029,det
27770,0,0,1,3.341830104238756e-5,4.562196635047317e-9,1.0000000000000013,det
27771,0,0,1,3.3409600756207935e-5,4.559237695327848e-9,1,det
27772,0,0,1,3.340090273503034e-5,4.556280674713472e-9,1.0000000000000013,det
27773,0,0,1,3.339220697826502e-5,4.553325571959477e-9,1.0000000000000007,det
27774,0,0,1,3.33835134853225e-5,4.5503723858219785e-9,0.9999999999999989,det
27775,0,0,1,3.337482225561365e-5,4.547421115057925e-9,1.000000000000001,det
27776,0,0,1,3.3366133288549074e-5,4.544471758425012e-9,0.9999999999999997,det
27777,0,0,1,3.3357446583540004e-5,4.541524314681804e-9,1.0000000000000024,det
27778,0,0,1,3.3348762139997285e-5,4.538578782587603e-9,1.0000000000000007,det
27779,0,0,1,3.334007995733237e-5,4.535635160902572e-9,0.9999999999999991,det
27780,0,0,1,3.333140003495671e-5,4.532693448387657e-9,0.9999999999999976,det
27781,0,0,1,3.332272237228203e-5,4.52975364380463e-9,1.0000000000000002,det
27782,0,0,1,3.331404696871993e-5,4.526815745916018e-9,1.0000000000000009,det
27783,0,0,1,3.330537382368221e-5,4.52387975348517e-9,0.999999999999998,det
27784,0,0,1,3.329670293658121e-5,4.520945665276278e-9,0.9999999999999991,det
27785,0,0,1,3.328803430682897e-5,4.518013480054279e-9,0.9999999999999993,det
27786,0,0,1,3.327936793383785e-5,4.515083196584935e-9,0.999999999999998,det
27787,0,0,1,3.3270703817020505e-5,4.512154813634827e-9,0.9999999999999997,det
27788,0,0,1,3.32620419557895e-5,4.509228329971299e-9,1.0000000000000007,det
27789,0,0,1,3.325338234955766e-5,4.5063037443625184e-9,1.0000000000000013,det
27790,0,0,1,3.324472499773792e-5,4.503381055577432e-9,1,det
27791,0,0,1,3.323606989974349e-5,4.500460262385814e-9,0.9999999999999986,det
27792,0,0,1,3.32274170549877e-5,4.497541363558226e-9,0.9999999999999991,det
27793,0,0,1,3.321876646288398e-5,4.494624357866021e-9,1.0000000000000018,det
27794,0,0,1,3.321011812284574e-5,4.491709244081327e-9,1.0000000000000004,det
27795,0,0,1,3.3201472034286885e-5,4.48879602097711e-9,0.9999999999999998,det
27796,0,0,1,3.319282819662134e-5,4.485884687327119e-9,1.000000000000001,det
27797,0,0,1,3.318418660926301e-5,4.482975241905875e-9,1.0000000000000002,det
27798,0,0,1,3.317554727162625e-5,4.480067683488729e-9,1.0000000000000016,det
27799,0,0,1,3.316691018312527e-5,4.47716201085179e-9,1.0000000000000004,det
27800,0,0,1,3.315827534317461e-5,4.474258222771988e-9,0.9999999999999988,det
27801,0,0,1,3.314964275118904e-5,4.471356318027049e-9,0.9999999999999997,det
27802,0,0,1,3.3141012406583275e-5,4.468456295395469e-9,0.9999999999999994,det
27803,0,0,1,3.313238430877227e-5,4.465558153656544e-9,0.9999999999999986,det
27804,0,0,1,3.3123758457171235e-5,4.4626618915903845e-9,1.0000000000000004,det
27805,0,0,1,3.311513485119528e-5,4.459767507977842e-9,0.9999999999999993,det
27806,0,0,1,3.310651349025991e-5,4.456875001600613e-9,0.9999999999999982,det
27807,0,0,1,3.3097894373780804e-5,4.453984371241166e-9,1.0000000000000002,det
27808,0,0,1,3.308927750117337e-5,4.451095615682715e-9,0.9999999999999962,det
27809,0,0,1,3.3080662871853865e-5,4.448208733709356e-9,0.9999999999999977,det
27810,0,0,1,3.307205048523819e-5,4.4453237241058985e-9,0.9999999999999997,det
27811,0,0,1,3.306344034074242e-5,4.442440585657951e-9,1.0000000000000007,det
27812,0,0,1,3.305483243778292e-5,4.439559317151926e-9,1.0000000000000009,det
27813,0,0,1,3.3046226775776165e-5,4.436679917375012e-9,1.0000000000000002,det
27814,0,0,1,3.303762335413873e-5,4.433802385115181e-9,0.9999999999999961,det
27815,0,0,1,3.302902217228776e-5,4.430926719161253e-9,1.0000000000000004,det
27816,0,0,1,3.3020423229639796e-5,4.428052918302721e-9,1.000000000000001,det
27817,0,0,1,3.3011826525611915e-5,4.4251809813299245e-9,0.999999999999997,det
27818,0,0,1,3.30032320596218e-5,4.422310907034042e-9,1.0000000000000013,det
27819,0,0,1,3.2994639831086316e-5,4.419442694206908e-9,0.9999999999999986,det
27820,0,0,1,3.298604983942329e-5,4.416576341641252e-9,0.9999999999999979,det
27821,0,0,1,3.2977462084050385e-5,4.413711848130539e-9,0.9999999999999973,det
27822,0,0,1,3.296887656438559e-5,4.410849212469045e-9,1.000000000000001,det
27823,0,0,1,3.2960293279846524e-5,4.407988433451753e-9,0.9999999999999977,det
27824,0,0,1,3.295171222985172e-5,4.405129509874535e-9,0.9999999999999993,det
27825,0,0,1,3.294313341381934e-5,4.402272440533971e-9,1.000000000000001,det
27826,0,0,1,3.29345568311677e-5,4.3994172242274245e-9,0.9999999999999988,det
27827,0,0,1,3.29259824813157e-5,4.39656385975309e-9,1.0000000000000013,det
27828,0,0,1,3.291741036368185e-5,4.393712345909875e-9,1.0000000000000013,det
27829,0,0,1,3.290884047768506e-5,4.390862681497502e-9,0.9999999999999994,det
27830,0,0,1,3.2900272822744593e-5,4.3880148653164906e-9,1.0000000000000007,det
27831,0,0,1,3.289170739827946e-5,4.385168896168092e-9,0.9999999999999997,det
27832,0,0,1,3.288314420370922e-5,4.3823247728543825e-9,1.0000000000000022,det
27833,0,0,1,3.287458323845319e-5,4.379482494178168e-9,1.0000000000000024,det
27834,0,0,1,3.286602450193105e-5,4.376642058943053e-9,1.0000000000000007,det
27835,0,0,1,3.2857467993562754e-5,4.37380346595344e-9,1.0000000000000007,det
27836,0,0,1,3.284891371276822e-5,4.370966714014479e-9,1.0000000000000018,det
27837,0,0,1,3.284036165896747e-5,4.368131801932089e-9,1.0000000000000007,det
27838,0,0,1,3.283181183158087e-5,4.365298728512991e-9,1.0000000000000007,det
27839,0,0,1,3.2823264230028795e-5,4.362467492564658e-9,1.0000000000000004,det
27840,0,0,1,3.281471885373187e-5,4.359638092895352e-9,1.0000000000000004,det
27841,0,0,1,3.280617570211077e-5,4.356810528314092e-9,1.0000000000000004,det
27842,0,0,1,3.279763477458627e-5,4.353984797630667e-9,0.9999999999999968,det
27843,0,0,1,3.2789096070579674e-5,4.351160899655684e-9,0.9999999999999988,det
27844,0,0,1,3.278055958951182e-5,4.348338833200445e-9,0.9999999999999961,det
27845,0,0,1,3.277202533080438e-5,4.3455185970771044e-9,0.9999999999999991,det
27846,0,0,1,3.2763493293878596e-5,4.342700190098517e-9,1,det
27847,0,0,1,3.2754963478156075e-5,4.339883611078338e-9,0.9999999999999994,det
27848,0,0,1,3.274643588305875e-5,4.337068858831007e-9,1.0000000000000018,det
27849,0,0,1,3.273791050800835e-5,4.334255932171695e-9,1.0000000000000009,det
27850,0,0,1,3.27293873524271e-5,4.331444829916379e-9,1.0000000000000016,det
27851,0,0,1,3.27208664157372e-5,4.3286355508817835e-9,1.0000000000000018,det
27852,0,0,1,3.27123476973609e-5,4.325828093885392e-9,0.9999999999999997,det
27853,0,0,1,3.2703831196720896e-5,4.323022457745488e-9,0.9999999999999988,det
27854,0,0,1,3.269531691323985e-5,4.320218641281098e-9,0.9999999999999993,det
27855,0,0,1,3.268680484634057e-5,4.317416643312014e-9,1.0000000000000004,det
27856,0,0,1,3.2678294995446054e-5,4.314616462658804e-9,1.0000000000000027,det
27857,0,0,1,3.2669787359979266e-5,4.311818098142768e-9,1.000000000000001,det
27858,0,0,1,3.266128193936357e-5,4.30902154858601e-9,0.9999999999999984,det
27859,0,0,1,3.265277873302259e-5,4.306226812811409e-9,0.9999999999999998,det
27860,0,0,1,3.264427774037966e-5,4.303433889642553e-9,0.9999999999999991,det
27861,0,0,1,3.263577896085867e-5,4.3006427779038405e-9,1.0000000000000004,det
27862,0,0,1,3.262728239388344e-5,4.29785347642041e-9,1.0000000000000013,det
27863,0,0,1,3.2618788038877864e-5,4.295065984018146e-9,0.9999999999999991,det
27864,0,0,1,3.261029589526636e-5,4.292280299523751e-9,0.9999999999999997,det
27865,0,0,1,3.260180596247302e-5,4.28949642176462e-9,0.9999999999999971,det
27866,0,0,1,3.2593318239922605e-5,4.286714349568978e-9,0.9999999999999988,det
27867,0,0,1,3.258483272703957e-5,4.283934081765749e-9,0.9999999999999998,det
27868,0,0,1,3.257634942324881e-5,4.28115561718466e-9,1.0000000000000049,det
27869,0,0,1,3.25678683279749e-5,4.27837895465613e-9,1.0000000000000016,det
27870,0,0,1,3.255938944064329e-5,4.2756040930114315e-9,1.0000000000000018,det
27871,0,0,1,3.2550912760678975e-5,4.272831031082521e-9,0.9999999999999986,det
27872,0,0,1,3.2542438287507607e-5,4.270059767702173e-9,1.0000000000000004,det
27873,0,0,1,3.2533966020554485e-5,4.267290301703858e-9,1.0000000000000004,det
27874,0,0,1,3.2525495959245336e-5,4.264522631921836e-9,0.9999999999999997,det
27875,0,0,1,3.251702810300605e-5,4.261756757191123e-9,1,det
27876,0,0,1,3.2508562451262513e-5,4.258992676347482e-9,0.9999999999999998,det
27877,0,0,1,3.250009900344089e-5,4.256230388227432e-9,0.9999999999999994,det
27878,0,0,1,3.249163775896749e-5,4.253469891668259e-9,1,det
27879,0,0,1,3.2483178717268686e-5,4.250711185507984e-9,1,det
27880,0,0,1,3.247472187777115e-5,4.247954268585403e-9,1.0000000000000022,det
27881,0,0,1,3.246626723990132e-5,4.245199139740019e-9,0.9999999999999993,det
27882,0,0,1,3.245781480308641e-5,4.242445797812165e-9,1,det
27883,0,0,1,3.244936456675329e-5,4.2396942416428615e-9,1.0000000000000004,det
27884,0,0,1,3.24409165303291e-5,4.236944470073899e-9,0.9999999999999993,det
27885,0,0,1,3.243247069324131e-5,4.234196481947845e-9,1.0000000000000027,det
27886,0,0,1,3.242402705491704e-5,4.231450276107948e-9,0.9999999999999984,det
27887,0,0,1,3.241558561478438e-5,4.228705851398314e-9,1.0000000000000016,det
27888,0,0,1,3.2407146372270814e-5,4.225963206663702e-9,1.000000000000003,det
27889,0,0,1,3.239870932680411e-5,4.223222340749637e-9,0.9999999999999993,det
27890,0,0,1,3.239027447781267e-5,4.220483252502458e-9,0.9999999999999998,det
27891,0,0,1,3.238184182472455e-5,4.217745940769187e-9,1.0000000000000002,det
27892,0,0,1,3.237341136696817e-5,4.215010404397621e-9,1.0000000000000022,det
27893,0,0,1,3.236498310397185e-5,4.212276642236269e-9,1.0000000000000004,det
27894,0,0,1,3.23565570351645e-5,4.209544653134449e-9,1.0000000000000018,det
27895,0,0,1,3.234813315997465e-5,4.2068144359421545e-9,0.9999999999999977,det
27896,0,0,1,3.233971147783158e-5,4.204085989510207e-9,0.9999999999999993,det
27897,0,0,1,3.2331291988164264e-5,4.2013593126901064e-9,1.000000000000002,det
27898,0,0,1,3.23228746904018e-5,4.198634404334099e-9,0.9999999999999998,det
27899,0,0,1,3.231445958397378e-5,4.19591126329522e-9,1.0000000000000002,det
27900,0,0,1,3.230604666830966e-5,4.193189888427211e-9,0.9999999999999994,det
27901,0,0,1,3.2297635942839275e-5,4.19047027858459e-9,1.0000000000000022,det
27902,0,0,1,3.2289227406992246e-5,4.187752432622568e-9,1.000000000000001,det
27903,0,0,1,3.2280821060198755e-5,4.185036349397148e-9,1.0000000000000022,det
27904,0,0,1,3.227241690188876e-5,4.182322027765037e-9,0.9999999999999998,det
27905,0,0,1,3.226401493149275e-5,4.179609466583722e-9,0.9999999999999989,det
27906,0,0,1,3.225561514844116e-5,4.176898664711413e-9,1.000000000000001,det
27907,0,0,1,3.224721755216429e-5,4.17418962100702e-9,0.9999999999999962,det
27908,0,0,1,3.223882214209345e-5,4.171482334330305e-9,1.0000000000000022,det
27909,0,0,1,3.223042891765892e-5,4.16877680354162e-9,1.0000000000000009,det
27910,0,0,1,3.222203787829202e-5,4.166073027502165e-9,1.0000000000000002,det
27911,0,0,1,3.221364902342396e-5,4.163371005073852e-9,1.0000000000000016,det
27912,0,0,1,3.2205262352485853e-5,4.1606707351192955e-9,0.9999999999999986,det
27913,0,0,1,3.219687786490941e-5,4.157972216501909e-9,0.9999999999999982,det
27914,0,0,1,3.21884955601263e-5,4.155275448085814e-9,1.0000000000000013,det
27915,0,0,1,3.218011543756803e-5,4.152580428735831e-9,1.0000000000000002,det
27916,0,0,1,3.217173749666665e-5,4.1498871573175726e-9,0.9999999999999984,det
27917,0,0,1,3.216336173685428e-5,4.147195632697369e-9,0.999999999999998,det
27918,0,0,1,3.2154988157563145e-5,4.144505853742283e-9,0.9999999999999989,det
27919,0,0,1,3.2146616758225594e-5,4.141817819320113e-9,1.0000000000000009,det
27920,0,0,1,3.213824753827397e-5,4.139131528299368e-9,0.9999999999999986,det
27921,0,0,1,3.212988049714121e-5,4.136446979549349e-9,1.0000000000000004,det
27922,0,0,1,3.212151563425994e-5,4.1337641719400295e-9,1.0000000000000009,det
27923,0,0,1,3.2113152949063166e-5,4.13108310434215e-9,1.0000000000000007,det
27924,0,0,1,3.210479244098389e-5,4.128403775627161e-9,0.9999999999999986,det
27925,0,0,1,3.2096434109455555e-5,4.125726184667284e-9,0.9999999999999984,det
27926,0,0,1,3.2088077953911516e-5,4.12305033033544e-9,1.0000000000000004,det
27927,0,0,1,3.2079723973785126e-5,4.120376211505264e-9,0.9999999999999984,det
27928,0,0,1,3.2071372168510316e-5,4.117703827051177e-9,0.9999999999999991,det
27929,0,0,1,3.206302253752085e-5,4.115033175848283e-9,1.0000000000000002,det
27930,0,0,1,3.20546750802506e-5,4.1123642567724215e-9,0.9999999999999984,det
27931,0,0,1,3.204632979613395e-5,4.109697068700201e-9,1.0000000000000016,det
27932,0,0,1,3.20379866846049e-5,4.10703161050889e-9,1.0000000000000007,det
27933,0,0,1,3.2029645745098026e-5,4.1043678810765425e-9,1,det
27934,0,0,1,3.2021306977047905e-5,4.101705879281921e-9,0.9999999999999997,det
27935,0,0,1,3.2012970379889253e-5,4.099045604004516e-9,1.0000000000000002,det
27936,0,0,1,3.2004635953056906e-5,4.096387054124538e-9,0.9999999999999994,det
27937,0,0,1,3.199630369598594e-5,4.093730228522935e-9,0.9999999999999993,det
27938,0,0,1,3.1987973608111494e-5,4.091075126081373e-9,0.9999999999999998,det
27939,0,0,1,3.1979645688868814e-5,4.08842174568224e-9,0.9999999999999982,det
27940,0,0,1,3.197131993769353e-5,4.085770086208674e-9,0.9999999999999997,det
27941,0,0,1,3.1962996354021026e-5,4.083120146544489e-9,0.999999999999998,det
27942,0,0,1,3.1954674937287286e-5,4.080471925574284e-9,0.9999999999999997,det
27943,0,0,1,3.194635568692809e-5,4.07782542218333e-9,1.0000000000000007,det
27944,0,0,1,3.193803860237941e-5,4.075180635257633e-9,0.9999999999999998,det
27945,0,0,1,3.1929723683077594e-5,4.07253756368395e-9,1.0000000000000009,det
27946,0,0,1,3.1921410928458946e-5,4.0698962063497314e-9,1.000000000000003,det
27947,0,0,1,3.191310033795972e-5,4.067256562143128e-9,0.9999999999999991,det
27948,0,0,1,3.190479191101691e-5,4.064618629953088e-9,1.0000000000000004,det
27949,0,0,1,3.189648564706711e-5,4.0619824086692064e-9,1.000000000000001,det
27950,0,0,1,3.1888181545547174e-5,4.0593478971818165e-9,0.9999999999999986,det
27951,0,0,1,3.1879879605894365e-5,4.056715094382001e-9,0.9999999999999989,det
27952,0,0,1,3.1871579827545834e-5,4.054083999161535e-9,1,det
27953,0,0,1,3.186328220993896e-5,4.051454610412917e-9,1.0000000000000024,det
27954,0,0,1,3.185498675251113e-5,4.048826927029349e-9,1.0000000000000016,det
27955,0,0,1,3.184669345470014e-5,4.046200947904783e-9,1.0000000000000022,det
27956,0,0,1,3.183840231594366e-5,4.0435766719338516e-9,1,det
27957,0,0,1,3.18301133356798e-5,4.040954098011952e-9,1.0000000000000002,det
27958,0,0,1,3.182182651334656e-5,4.0383332250351505e-9,0.9999999999999989,det
27959,0,0,1,3.181354184838222e-5,4.035714051900257e-9,0.9999999999999977,det
27960,0,0,1,3.180525934022529e-5,4.033096577504803e-9,1.0000000000000007,det
27961,0,0,1,3.1796978988314106e-5,4.030480800746994e-9,1.0000000000000009,det
27962,0,0,1,3.178870079208738e-5,4.027866720525784e-9,0.9999999999999998,det
27963,0,0,1,3.17804247509841e-5,4.025254335740851e-9,1.0000000000000013,det
27964,0,0,1,3.177215086444305e-5,4.022643645292547e-9,1.0000000000000009,det
27965,0,0,1,3.176387913190344e-5,4.020034648081969e-9,1,det
27966,0,0,1,3.175560955280454e-5,4.017427343010922e-9,0.9999999999999997,det
27967,0,0,1,3.1747342126585816e-5,4.014821728981925e-9,1.0000000000000013,det
27968,0,0,1,3.1739076852686686e-5,4.012217804898183e-9,0.9999999999999997,det
27969,0,0,1,3.1730813730547045e-5,4.0096155696636555e-9,1.000000000000002,det
27970,0,0,1,3.172255275960647e-5,4.007015022182956e-9,0.9999999999999988,det
27971,0,0,1,3.171429393930532e-5,4.00441616136149e-9,1.0000000000000016,det
27972,0,0,1,3.1706037269083386e-5,4.001818986105277e-9,0.9999999999999993,det
27973,0,0,1,3.169778274838113e-5,3.999223495321116e-9,0.9999999999999977,det
27974,0,0,1,3.168953037663902e-5,3.996629687916503e-9,0.9999999999999979,det
27975,0,0,1,3.1681280153297754e-5,3.994037562799639e-9,1.0000000000000029,det
27976,0,0,1,3.167303207779764e-5,3.991447118879381e-9,0.9999999999999998,det
27977,0,0,1,3.166478614957995e-5,3.988858355065387e-9,1.0000000000000022,det
27978,0,0,1,3.165654236808549e-5,3.986271270267946e-9,1.0000000000000016,det
27979,0,0,1,3.164830073275545e-5,3.983685863398091e-9,1.0000000000000007,det
27980,0,0,1,3.1640061243031265e-5,3.9811021333675615e-9,1.0000000000000024,det
27981,0,0,1,3.163182389835411e-5,3.978520079088768e-9,0.9999999999999991,det
27982,0,0,1,3.1623588698166e-5,3.975939699474897e-9,1.0000000000000022,det
27983,0,0,1,3.1615355641908285e-5,3.973360993439749e-9,1.0000000000000004,det
27984,0,0,1,3.160712472902299e-5,3.970783959897894e-9,0.9999999999999984,det
27985,0,0,1,3.159889595895235e-5,3.968208597764609e-9,1.0000000000000018,det
27986,0,0,1,3.159066933113818e-5,3.965634905955807e-9,0.9999999999999989,det
27987,0,0,1,3.1582444845023065e-5,3.963062883388186e-9,0.9999999999999984,det
27988,0,0,1,3.157422250004947e-5,3.960492528979108e-9,1.0000000000000004,det
27989,0,0,1,3.1566002295659826e-5,3.957923841646614e-9,0.9999999999999977,det
27990,0,0,1,3.155778423129717e-5,3.955356820309512e-9,1.0000000000000007,det
27991,0,0,1,3.1549568306404105e-5,3.95279146388723e-9,0.9999999999999994,det
27992,0,0,1,3.1541354520423904e-5,3.950227771299968e-9,1.0000000000000004,det
27993,0,0,1,3.153314287279969e-5,3.947665741468586e-9,1.000000000000001,det
27994,0,0,1,3.152493336297465e-5,3.9451053733146385e-9,0.9999999999999979,det
27995,0,0,1,3.1516725990392594e-5,3.942546665760435e-9,1.0000000000000002,det
27996,0,0,1,3.1508520754496834e-5,3.939989617728904e-9,0.9999999999999986,det
27997,0,0,1,3.1500317654731464e-5,3.937434228143753e-9,1.000000000000002,det
27998,0,0,1,3.1492116690540093e-05,3.93488049592931e-9,1.0000000000000013,det
27999,0,0,1,3.148391786136696e-5,3.932328420010662e-9,1.0000000000000022,det
28000,0,0,1,3.1475721166656055e-5,3.929777999313537e-9,0.9999999999999977,det
28001,0,0,1,3.1467526605852094e-5,3.927229232764442e-9,0.9999999999999991,det
28002,0,0,1,3.145933417839943e-5,3.924682119290511e-9,1.0000000000000022,det
28003,0,0,1,3.145114388374254e-5,3.922136657819574e-9,1.0000000000000013,det
28004,0,0,1,3.144295572132633e-5,3.919592847280191e-9,1.0000000000000004,det
28005,0,0,1,3.1434769690595775e-5,3.9170506866016015e-9,1.0000000000000002,det
28006,0,0,1,3.14265857909959e-5,3.9145101747137405e-9,0.9999999999999998,det
28007,0,0,1,3.1418404021971955e-5,3.911971310547237e-9,1.0000000000000007,det
28008,0,0,1,3.141022438296921e-5,3.909434093033401e-9,0.9999999999999984,det
28009,0,0,1,3.140204687343325e-5,3.90689852110426e-9,0.9999999999999971,det
28010,0,0,1,3.1393871492809906e-5,3.9043645936925354e-9,1.0000000000000004,det
28011,0,0,1,3.1385698240544714e-5,3.901832309731602e-9,1.0000000000000013,det
28012,0,0,1,3.137752711608359e-5,3.899301668155546e-9,0.9999999999999989,det
28013,0,0,1,3.136935811887294e-5,3.896772667899188e-9,1.0000000000000022,det
28014,0,0,1,3.136119124835859e-5,3.894245307897953e-9,0.9999999999999994,det
28015,0,0,1,3.135302650398716e-5,3.891719587088038e-9,0.9999999999999991,det
28016,0,0,1,3.1344863885205155e-5,3.889195504406294e-9,0.9999999999999989,det
28017,0,0,1,3.1336703391459234e-5,3.88667305879026e-9,1.0000000000000002,det
28018,0,0,1,3.132854502219615e-5,3.8841522491781696e-9,1.0000000000000002,det
28019,0,0,1,3.132038877686286e-5,3.8816330745089415e-9,1,det
28020,0,0,1,3.1312234654906476e-5,3.879115533722184e-9,0.9999999999999994,det
28021,0,0,1,3.1304082655774346e-5,3.8765996257582135e-9,1.0000000000000024,det
28022,0,0,1,3.129593277891362e-5,3.874085349557981e-9,1.000000000000001,det
28023,0,0,1,3.128778502377196e-5,3.87157270406318e-9,1,det
28024,0,0,1,3.1279639389797066e-5,3.86906168821617e-9,1.0000000000000004,det
28025,0,0,1,3.127149587643675e-5,3.866552300959993e-9,1.0000000000000022,det
28026,0,0,1,3.1263354483138835e-5,3.864044541238364e-9,1.0000000000000004,det
28027,0,0,1,3.125521520935152e-5,3.861538407995709e-9,0.9999999999999988,det
28028,0,0,1,3.124707805452322e-5,3.859033900177147e-9,1.0000000000000022,det
28029,0,0,1,3.1238943018102e-5,3.856531016728425e-9,1.0000000000000013,det
28030,0,0,1,3.123081009953652e-5,3.85402975659602e-9,0.9999999999999994,det
28031,0,0,1,3.122267929827557e-5,3.851530118727101e-9,0.9999999999999994,det
28032,0,0,1,3.121455061376792e-5,3.849032102069495e-9,1.0000000000000013,det
28033,0,0,1,3.120642404546242e-5,3.8465357055717e-9,1.0000000000000004,det
28034,0,0,1,3.119829959280833e-5,3.844040928182937e-9,1.0000000000000024,det
28035,0,0,1,3.119017725525468e-5,3.8415477688530595e-9,1,det
28036,0,0,1,3.1182057032251074e-5,3.839056226532646e-9,0.9999999999999989,det
28037,0,0,1,3.117393892324703e-5,3.836566300172941e-9,0.9999999999999997,det
28038,0,0,1,3.1165822927692086e-5,3.83407798872585e-9,0.9999999999999977,det
28039,0,0,1,3.115770904503617e-5,3.8315912911439814e-9,0.9999999999999957,det
28040,0,0,1,3.114959727472937e-5,3.829106206380633e-9,0.9999999999999988,det
28041,0,0,1,3.1141487616221644e-5,3.826622733389744e-9,1.0000000000000004,det
28042,0,0,1,3.113338006896312e-5,3.824140871125941e-9,0.999999999999998,det
28043,0,0,1,3.112527463240444e-5,3.821660618544566e-9,0.9999999999999989,det
28044,0,0,1,3.11171713059961e-5,3.819181974601607e-9,1.0000000000000018,det
28045,0,0,1,3.11090700891886e-5,3.816704938253713e-9,1.0000000000000004,det
28046,0,0,1,3.1100970981432983e-5,3.814229508458258e-9,1.0000000000000027,det
28047,0,0,1,3.1092873982180016e-5,3.811755684173237e-9,1.0000000000000013,det
28048,0,0,1,3.108477909088096e-5,3.809283464357373e-9,1.0000000000000018,det
28049,0,0,1,3.107668630698704e-5,3.806812847970033e-9,1.0000000000000024,det
28050,0,0,1,3.106859562994948e-5,3.804343833971248e-9,0.9999999999999986,det
28051,0,0,1,3.106050705922012e-5,3.801876421321777e-9,0.9999999999999997,det
28052,0,0,1,3.105242059425057e-5,3.799410608983007e-9,1.0000000000000029,det
28053,0,0,1,3.104433623449242e-5,3.796946395916982e-9,1.0000000000000009,det
28054,0,0,1,3.103625397939786e-5,3.7944837810864775e-9,1.000000000000001,det
28055,0,0,1,3.102817382841879e-5,3.792022763454882e-9,0.9999999999999968,det
28056,0,0,1,3.102009578100786e-5,3.789563341986332e-9,0.9999999999999998,det
28057,0,0,1,3.101201983661706e-5,3.787105515645543e-9,0.9999999999999989,det
28058,0,0,1,3.100394599469915e-5,3.784649283397975e-9,1,det
28059,0,0,1,3.099587425470678e-5,3.782194644209724e-9,1.000000000000002,det
28060,0,0,1,3.098780461609249e-5,3.779741597047535e-9,0.9999999999999964,det
28061,0,0,1,3.0979737078309706e-5,3.777290140878908e-9,0.9999999999999977,det
28062,0,0,1,3.09716716408113e-5,3.774840274671927e-9,0.9999999999999984,det
28063,0,0,1,3.0963608303050484e-5,3.7723919973953735e-9,0.9999999999999977,det
28064,0,0,1,3.095554706448075e-5,3.769945308018709e-9,0.9999999999999982,det
28065,0,0,1,3.0947487924555624e-5,3.767500205512053e-9,0.9999999999999997,det
28066,0,0,1,3.0939430882728745e-5,3.765056688846193e-9,1.0000000000000009,det
28067,0,0,1,3.093137593845387e-5,3.762614756992578e-9,1.0000000000000009,det
28068,0,0,1,3.092332309118494e-5,3.7601744089233254e-9,0.9999999999999976,det
28069,0,0,1,3.0915272340376445e-5,3.757735643611276e-9,1.0000000000000044,det
28070,0,0,1,3.0907223685481895e-5,3.7552984600297944e-9,0.9999999999999967,det
28071,0,0,1,3.089917712595645e-5,3.752862857153098e-9,1.0000000000000004,det
28072,0,0,1,3.0891132661254255e-5,3.750428833955926e-9,1.000000000000003,det
28073,0,0,1,3.0883090290829815e-5,3.747996389413712e-9,0.9999999999999988,det
28074,0,0,1,3.0875050014138323e-5,3.7455655225026195e-9,1,det
28075,0,0,1,3.0867011830634394e-5,3.743136232199387e-9,0.9999999999999953,det
28076,0,0,1,3.085897573977352e-5,3.740708517481507e-9,0.9999999999999989,det
28077,0,0,1,3.0850941741010686e-5,3.7382823773270555e-9,1.0000000000000009,det
28078,0,0,1,3.084290983380121e-5,3.7358578107148e-9,1.0000000000000002,det
28079,0,0,1,3.083488001760072e-5,3.733434816624182e-9,0.9999999999999998,det
28080,0,0,1,3.082685229186478e-5,3.731013394035286e-9,0.9999999999999968,det
28081,0,0,1,3.0818826656049435e-5,3.728593541928895e-9,0.9999999999999986,det
28082,0,0,1,3.0810803109610395e-5,3.726175259286402e-9,0.999999999999998,det
28083,0,0,1,3.080278165200389e-5,3.7237585450899e-9,0.9999999999999994,det
28084,0,0,1,3.079476228268594e-5,3.721343398322099e-9,0.9999999999999956,det
28085,0,0,1,3.0786745001113304e-5,3.7189298179664473e-9,0.9999999999999993,det
28086,0,0,1,3.0778729806742134e-5,3.7165178030069608e-9,0.9999999999999991,det
28087,0,0,1,3.0770716699029204e-5,3.7141073524283633e-9,0.9999999999999984,det
28088,0,0,1,3.0762705677431374e-5,3.7116984652160426e-9,0.9999999999999998,det
